datetime,rm,ru,rf,rs,rb,sz,ss,cm
2023-05-09 10:35:02,4046680,564916,3973584,205636,56,4063228,3408668,1362196
2023-05-09 10:40:02,4046680,558148,3966816,213828,56,4063228,3408668,1371068
2023-05-09 10:45:01,4046680,556732,3965400,213828,56,4063228,3408668,1371584
2023-05-09 10:50:01,4046680,565080,3973748,205636,56,4063228,3408668,1363928
2023-05-09 10:55:02,4046680,425368,3834036,205636,56,4063228,3408668,1368284
2023-05-09 11:00:01,4046680,240124,3648916,213828,56,4063228,3408792,1388100
2023-05-09 11:05:01,4046680,216840,3625704,213884,56,4063228,3408864,1389532
2023-05-09 11:10:01,4046680,325180,3731420,205624,56,4063228,3406240,1245232
2023-05-09 11:15:01,4046680,187600,3589192,209580,56,4063228,3401592,1324624
2023-05-09 11:20:02,4046680,357616,3750812,202356,56,4063228,3393196,1271524
2023-05-09 11:25:02,4046680,356700,3759220,203488,56,4063228,3402520,1275640
2023-05-09 11:30:01,4046680,358492,3761012,203488,56,4063228,3402520,1276324
2023-05-09 11:35:01,4046680,349540,3752060,211680,56,4063228,3402520,1285272
2023-05-09 11:40:01,4046680,323584,3726104,219872,56,4063228,3402520,1294196
2023-05-09 11:45:02,4046680,315476,3717996,228064,56,4063228,3402520,1302984
2023-05-09 11:50:02,4046680,460836,3863992,236256,56,4063228,3403156,1116824
2023-05-09 11:55:02,4046680,389576,3792732,236256,56,4063228,3403156,1120756
2023-05-09 12:00:02,4046680,347888,3751044,244448,56,4063228,3403156,1132720
2023-05-09 12:05:01,4046680,392184,3797472,205676,56,4063228,3405288,1101280
2023-05-09 12:10:01,4046680,412492,3817780,213812,56,4063228,3405288,1120876
2023-05-09 12:15:01,4046680,418196,3823484,213812,56,4063228,3405288,1121368
2023-05-09 12:20:01,4046680,372740,3778028,222004,56,4063228,3405288,1130128
2023-05-09 12:25:02,4046680,401292,3806580,205620,56,4063228,3405288,1114488
2023-05-09 12:30:01,4046680,432160,3837452,213812,56,4063228,3405292,1123288
2023-05-09 12:35:02,4046680,420652,3825944,213812,56,4063228,3405292,1124220
2023-05-09 12:40:02,4046680,427480,3832776,205620,56,4063228,3405296,1116652
2023-05-09 12:45:01,4046680,451220,3856516,205620,56,4063228,3405296,1120588
2023-05-09 12:50:02,4046680,465564,3870860,213812,56,4063228,3405296,1129620
2023-05-09 12:55:02,4046680,711228,4116524,213812,56,4063228,3405296,1130460
2023-05-09 13:00:02,4046680,689092,4094396,205620,56,4063228,3405304,1130280
2023-05-09 13:05:02,4046680,573924,3979300,205676,56,4063228,3405376,1132208
2023-05-09 13:10:02,4046680,535272,3940648,213812,56,4063228,3405376,1144452
2023-05-09 13:15:02,4046680,523816,3929192,222004,56,4063228,3405376,1153324
2023-05-09 13:20:02,4046680,565848,3971224,205620,56,4063228,3405376,1137636
2023-05-09 13:25:01,4046680,559720,3965096,213812,56,4063228,3405376,1146544
2023-05-09 13:30:02,4046680,529580,3934956,213812,56,4063228,3405376,1147456
2023-05-09 13:35:02,4046680,590644,3996020,205620,56,4063228,3405376,1140044
2023-05-09 13:40:02,4046680,586216,3991592,205620,56,4063228,3405376,1142708
2023-05-09 13:45:01,4046680,231760,3603408,184828,56,4063228,3371648,983888
2023-05-09 13:50:02,4046680,560676,3933484,185984,56,4063228,3372808,986636
2023-05-09 13:55:02,4046680,657680,4031128,203008,56,4063228,3373448,1006288
2023-05-09 14:00:01,4046680,630344,4003792,203008,56,4063228,3373448,1007068
2023-05-09 14:05:01,4046680,603768,3977216,211256,56,4063228,3373448,1018000
2023-05-09 14:10:02,4046680,567904,3941356,211200,56,4063228,3373452,1020832
2023-05-09 14:15:02,4046680,588348,3975436,192068,56,4063228,3387088,1002396
2023-05-09 14:20:02,4046680,583408,3970496,192068,56,4063228,3387088,1002988
2023-05-09 14:25:01,4046680,574692,3961780,200260,56,4063228,3387088,1011820
2023-05-09 14:30:01,4046680,573876,3960964,200260,56,4063228,3387088,1012352
2023-05-09 14:35:02,4046680,577536,3967140,194584,56,4063228,3389604,1007432
2023-05-09 14:40:01,4046680,385952,3775560,194584,56,4063228,3389608,1008052
2023-05-09 14:45:01,4046680,372116,3761724,202776,56,4063228,3389608,1017580
2023-05-09 14:50:01,4046680,362684,3752292,210968,56,4063228,3389608,1026652
2023-05-09 14:55:01,4046680,352648,3742256,219160,56,4063228,3389608,1035464
2023-05-09 15:00:01,4046680,344652,3734260,227408,56,4063228,3389608,1044384
2023-05-09 15:05:02,4046680,326880,3716488,227408,56,4063228,3389608,1045012
2023-05-09 15:10:02,4046680,318208,3707816,235600,56,4063228,3389608,1053788
2023-05-09 15:15:02,4046680,356544,3749724,198212,56,4063228,3393180,1017076
2023-05-09 15:20:02,4046680,360336,3753516,206348,56,4063228,3393180,1032760
2023-05-09 15:25:02,4046680,358724,3751904,206348,56,4063228,3393180,1033352
2023-05-09 15:30:02,4046680,333280,3726464,214540,56,4063228,3393184,1049884
2023-05-09 15:35:02,4046680,346484,3741868,200356,56,4063228,3395384,1036588
2023-05-09 15:40:02,4046680,337496,3732880,208548,56,4063228,3395384,1045324
2023-05-09 15:45:02,4046680,337148,3732532,208548,56,4063228,3395384,1046256
2023-05-09 15:50:02,4046680,346860,3742248,200356,56,4063228,3395388,1038668
2023-05-09 15:55:02,4046680,345280,3740668,200356,56,4063228,3395388,1039380
2023-05-09 16:00:02,4046680,336604,3731992,208548,56,4063228,3395388,1048352
2023-05-09 16:05:01,4046680,316664,3712052,216796,56,4063228,3395388,1057264
2023-05-09 16:10:02,4046680,340568,3740572,204968,56,4063228,3400004,1049528
2023-05-09 16:15:02,4046680,330932,3730936,213160,56,4063228,3400004,1058436
2023-05-09 16:20:02,4046680,318820,3718824,213160,56,4063228,3400004,1060656
2023-05-09 16:25:01,4046680,303492,3703496,229544,56,4063228,3400004,1077900
2023-05-09 16:30:02,4046680,300924,3700928,229544,56,4063228,3400004,1078732
2023-05-09 16:35:02,4046680,308940,3708944,237792,56,4063228,3400004,1094864
2023-05-09 16:40:02,4046680,320956,3721596,205660,56,4063228,3400640,1036200
2023-05-09 16:45:02,4046680,178976,3556056,187044,56,4063228,3377080,1043752
2023-05-09 16:50:02,4046680,246360,3623764,195292,56,4063228,3377404,1130976
2023-05-09 16:55:02,4046680,517936,3895344,195236,56,4063228,3377408,878760
2023-05-09 17:00:01,4046680,473008,3861180,197808,56,4063228,3388172,965204
2023-05-09 17:05:01,4046680,192256,3575972,194664,56,4063228,3383716,1176652
2023-05-09 17:10:01,4046680,295964,3679684,202856,56,4063228,3383720,1187180
2023-05-09 17:15:02,4046680,436232,3824300,200876,56,4063228,3388068,1103132
2023-05-09 17:20:02,4046680,436796,3824864,200876,56,4063228,3388068,1103880
2023-05-09 17:25:01,4046680,437780,3825852,209068,56,4063228,3388072,1116336
2023-05-09 17:30:01,4046680,426496,3814568,217260,56,4063228,3388072,1128912
2023-05-09 17:35:02,4046680,404656,3792728,225452,56,4063228,3388072,1137932
2023-05-09 17:40:02,4046680,391496,3779568,233644,56,4063228,3388072,1149828
2023-05-09 17:45:02,4046680,424124,3812212,233644,56,4063228,3388088,1166028
2023-05-09 17:50:01,4046680,416068,3804156,241836,56,4063228,3388088,1174808
2023-05-09 17:55:01,4046680,452116,3844984,205652,56,4063228,3392868,1141624
2023-05-09 18:00:02,4046680,788716,4181584,213876,56,4063228,3392868,857580
2023-05-09 18:05:02,4046680,201104,3593976,213932,56,4063228,3392872,1366168
2023-05-09 18:10:01,4046680,283520,3676392,222124,56,4063228,3392872,1285908
2023-05-09 18:15:01,4046680,386332,3775936,203652,56,4063228,3389604,1202276
2023-05-09 18:20:01,4046680,383324,3772940,211844,56,4063228,3389616,1211032
2023-05-09 18:25:01,4046680,378220,3767836,211844,56,4063228,3389616,1211772
2023-05-09 18:30:01,4046680,390580,3782228,205652,56,4063228,3391648,1206284
2023-05-09 18:35:01,4046680,396200,3787848,205652,56,4063228,3391648,1207200
2023-05-09 18:40:01,4046680,415428,3807080,213844,56,4063228,3391652,1217288
2023-05-09 18:45:02,4046680,444308,3835964,205652,56,4063228,3391656,1210456
2023-05-09 18:50:01,4046680,428544,3820208,205708,56,4063228,3391664,1219060
2023-05-09 18:55:01,4046680,416500,3808164,213900,56,4063228,3391664,1227892
2023-05-09 19:00:02,4046680,320616,3712284,222092,56,4063228,3391668,1323128
2023-05-09 19:05:01,4046680,300228,3691896,205764,56,4063228,3391668,1327108
2023-05-09 19:10:01,4046680,240032,3643732,204980,56,4063228,3403700,1438732
2023-05-09 19:15:01,4046680,406328,3805364,209420,56,4063228,3399036,1266828
2023-05-09 19:20:01,4046680,364888,3764044,217568,56,4063228,3399156,1286852
2023-05-09 19:25:01,4046680,291392,3694256,204892,56,4063228,3402864,1324424
2023-05-09 19:30:02,4046680,278324,3681196,213080,56,4063228,3402872,1348980
2023-05-09 19:35:01,4046680,287812,3690684,213024,56,4063228,3402872,1349624
2023-05-09 19:40:01,4046680,327008,3729936,204880,56,4063228,3402928,1343568
2023-05-09 19:45:01,4046680,326372,3729304,204880,56,4063228,3402932,1344232
2023-05-09 19:50:01,4046680,318080,3721012,213072,56,4063228,3402932,1353084
2023-05-09 19:55:01,4046680,316996,3719932,213072,56,4063228,3402936,1353740
2023-05-09 20:00:01,4046680,324312,3728100,205732,56,4063228,3403788,1347096
2023-05-09 20:05:02,4046680,299364,3703152,213980,56,4063228,3403788,1356692
2023-05-09 20:10:01,4046680,298280,3702072,213980,56,4063228,3403792,1357224
2023-05-09 20:15:02,4046680,364716,3766472,220160,56,4063228,3401756,1309288
2023-05-09 20:20:01,4046680,376604,3780312,205728,56,4063228,3403708,1298236
2023-05-09 20:25:01,4046680,356360,3760068,213920,56,4063228,3403708,1307040
2023-05-09 20:30:01,4046680,356036,3759748,213920,56,4063228,3403712,1307796
2023-05-09 20:35:01,4046680,362964,3766676,205728,56,4063228,3403712,1300312
2023-05-09 20:40:01,4046680,362980,3766696,205728,56,4063228,3403716,1301004
2023-05-09 20:45:01,4046680,353868,3757584,213920,56,4063228,3403716,1309824
2023-05-09 20:50:01,4046680,335104,3738828,222112,56,4063228,3403724,1318704
2023-05-09 20:55:01,4046680,352448,3756172,205728,56,4063228,3403724,1303052
2023-05-09 21:00:01,4046680,341776,3745500,213920,56,4063228,3403724,1311916
2023-05-09 21:05:02,4046680,338504,3742228,213920,56,4063228,3403724,1315004
2023-05-09 21:10:01,4046680,348636,3752360,205728,56,4063228,3403724,1307640
2023-05-09 21:15:01,4046680,345644,3749372,205728,56,4063228,3403728,1308224
2023-05-09 21:20:02,4046680,337460,3741192,213924,56,4063228,3403732,1317224
2023-05-09 21:25:01,4046680,335864,3739596,213924,56,4063228,3403732,1317848
2023-05-09 21:30:01,4046680,344208,3747944,205736,56,4063228,3403736,1310404
2023-05-09 21:35:01,4046680,335120,3738856,213928,56,4063228,3403736,1319448
2023-05-09 21:40:01,4046680,340320,3744056,213928,56,4063228,3403736,1320092
2023-05-09 21:45:01,4046680,331076,3734812,222120,56,4063228,3403736,1328904
2023-05-09 21:50:02,4046680,342496,3746232,205736,56,4063228,3403736,1313432
2023-05-09 21:55:02,4046680,334220,3737956,213928,56,4063228,3403736,1322468
2023-05-09 22:00:02,4046680,334408,3738144,213928,56,4063228,3403736,1323068
2023-05-09 22:05:01,4046680,308676,3712412,222176,56,4063228,3403736,1331852
2023-05-09 22:10:02,4046680,300788,3704524,230368,56,4063228,3403736,1340464
2023-05-09 22:15:02,4046680,374292,3775952,228584,56,4063228,3401660,1283464
2023-05-09 22:20:02,4046680,365640,3767300,236776,56,4063228,3401660,1292064
2023-05-09 22:25:01,4046680,364860,3766520,236776,56,4063228,3401660,1292576
2023-05-09 22:30:01,4046680,356700,3758360,244968,56,4063228,3401660,1301248
2023-05-09 22:35:01,4046680,388296,3791688,205736,56,4063228,3403392,1262632
2023-05-09 22:40:02,4046680,388060,3791452,205736,56,4063228,3403392,1263004
2023-05-09 22:45:01,4046680,388544,3791936,205736,56,4063228,3403392,1263224
2023-05-09 22:50:02,4046680,380432,3783824,213928,56,4063228,3403392,1271648
2023-05-09 22:55:01,4046680,380236,3783632,213928,56,4063228,3403396,1272060
2023-05-09 23:00:02,4046680,379988,3783384,213928,56,4063228,3403396,1272392
2023-05-09 23:05:01,4046680,353712,3757116,222176,56,4063228,3403404,1282108
2023-05-09 23:10:02,4046680,370164,3773572,205792,56,4063228,3403408,1266104
2023-05-09 23:15:02,4046680,382360,3785768,205736,56,4063228,3403408,1269632
2023-05-09 23:20:02,4046680,373700,3777108,213928,56,4063228,3403408,1278200
2023-05-09 23:25:02,4046680,373392,3776800,213928,56,4063228,3403408,1278420
2023-05-09 23:30:02,4046680,373672,3777080,213928,56,4063228,3403408,1278680
2023-05-09 23:35:02,4046680,374440,3777848,213928,56,4063228,3403408,1278964
2023-05-09 23:40:02,4046680,364356,3767764,222120,56,4063228,3403408,1287996
2023-05-09 23:45:02,4046680,379872,3783280,205736,56,4063228,3403408,1272028
2023-05-09 23:50:01,4046680,379624,3783032,205736,56,4063228,3403408,1272352
2023-05-09 23:55:02,4046680,376152,3779560,205736,56,4063228,3403408,1274084
