datetime,rm,ru,rf,rs,rb,sz,ss,cm
2023-05-21 00:00:02,4046680,443380,4005388,205340,44,4063228,3562008,1982276
2023-05-21 00:05:02,4046680,440488,4002496,205340,44,4063228,3562008,1985092
2023-05-21 00:10:02,4046680,430968,3992976,205340,44,4063228,3562008,1994028
2023-05-21 00:15:01,4046680,422752,3984760,213532,44,4063228,3562008,2002356
2023-05-21 00:20:02,4046680,423112,3985120,213532,44,4063228,3562008,2002408
2023-05-21 00:25:01,4046680,422044,3984052,213532,44,4063228,3562008,2002660
2023-05-21 00:30:02,4046680,422460,3984468,213532,44,4063228,3562008,2002708
2023-05-21 00:35:02,4046680,421792,3983800,213532,44,4063228,3562008,2002840
2023-05-21 00:40:01,4046680,421544,3983552,213532,44,4063228,3562008,2002888
2023-05-21 00:45:01,4046680,422752,3984760,213532,44,4063228,3562008,2003020
2023-05-21 00:50:02,4046680,421900,3983908,213532,44,4063228,3562008,2003088
2023-05-21 00:55:01,4046680,421280,3983288,213532,44,4063228,3562008,2003220
2023-05-21 01:00:02,4046680,421544,3983552,213532,44,4063228,3562008,2003332
2023-05-21 01:05:02,4046680,417844,3979852,213532,44,4063228,3562008,2006424
2023-05-21 01:10:02,4046680,418220,3980228,213532,44,4063228,3562008,2006472
2023-05-21 01:15:01,4046680,409536,3971544,221724,44,4063228,3562008,2014820
2023-05-21 01:20:02,4046680,410024,3972032,221724,44,4063228,3562008,2014876
2023-05-21 01:25:02,4046680,409020,3971028,221724,44,4063228,3562008,2015128
2023-05-21 01:30:02,4046680,409352,3971360,221724,44,4063228,3562008,2015176
2023-05-21 01:35:02,4046680,425316,3987324,205340,44,4063228,3562008,1998944
2023-05-21 01:40:01,4046680,423800,3985808,205340,44,4063228,3562008,1999004
2023-05-21 01:45:02,4046680,424184,3986192,205340,44,4063228,3562008,1999136
2023-05-21 01:50:02,4046680,424876,3986888,205340,44,4063228,3562012,1999192
2023-05-21 01:55:01,4046680,424008,3986020,205340,44,4063228,3562012,1999324
2023-05-21 02:00:02,4046680,424068,3986080,205340,44,4063228,3562012,1999368
2023-05-21 02:05:02,4046680,420372,3982384,205396,44,4063228,3562012,2002704
2023-05-21 02:10:02,4046680,420208,3982220,205396,44,4063228,3562012,2002784
2023-05-21 02:15:02,4046680,419588,3981600,205396,44,4063228,3562012,2002908
