datetime,rm,ru,rf,rs,rb,sz,ss,cm
2023-05-06 00:00:02,4046680,386716,3798052,213808,56,4063228,3411336,1254852
2023-05-06 00:05:02,4046680,361324,3772660,222056,56,4063228,3411336,1263380
2023-05-06 00:10:01,4046680,377940,3789276,205672,56,4063228,3411336,1247168
2023-05-06 00:15:01,4046680,339820,3751156,205616,56,4063228,3411336,1301096
2023-05-06 00:20:01,4046680,339476,3750812,205616,56,4063228,3411336,1301376
2023-05-06 00:25:01,4046680,423272,3834608,205616,56,4063228,3411336,1301568
2023-05-06 00:30:01,4046680,422916,3834252,205616,56,4063228,3411336,1301740
2023-05-06 00:35:01,4046680,422916,3834252,205616,56,4063228,3411336,1301836
2023-05-06 00:40:01,4046680,414732,3826068,213808,56,4063228,3411336,1310152
2023-05-06 00:45:02,4046680,414660,3825996,213808,56,4063228,3411336,1310352
2023-05-06 00:50:02,4046680,413512,3824848,213808,56,4063228,3411336,1311756
2023-05-06 00:55:02,4046680,413104,3824440,213808,56,4063228,3411336,1311928
2023-05-06 01:00:02,4046680,412980,3824316,213808,56,4063228,3411336,1312108
2023-05-06 01:05:01,4046680,409592,3820928,213808,56,4063228,3411336,1315204
2023-05-06 01:10:01,4046680,401264,3812600,222000,56,4063228,3411336,1323580
2023-05-06 01:15:02,4046680,417792,3829128,205616,56,4063228,3411336,1307360
2023-05-06 01:20:02,4046680,417320,3828656,205616,56,4063228,3411336,1307612
2023-05-06 01:25:02,4046680,417016,3828352,205616,56,4063228,3411336,1307740
2023-05-06 01:30:02,4046680,417492,3828828,205616,56,4063228,3411336,1308028
2023-05-06 01:35:02,4046680,416948,3828284,205616,56,4063228,3411336,1308112
2023-05-06 01:40:01,4046680,416676,3828012,205616,56,4063228,3411336,1308292
2023-05-06 01:45:01,4046680,408284,3819620,213808,56,4063228,3411336,1316676
2023-05-06 01:50:10,4046680,408352,3819688,213808,56,4063228,3411336,1316872
2023-05-06 01:55:02,4046680,407664,3819000,213808,56,4063228,3411336,1317052
2023-05-06 02:00:02,4046680,407540,3818876,213808,56,4063228,3411336,1317136
2023-05-06 02:05:02,4046680,402720,3814056,213808,56,4063228,3411336,1322380
2023-05-06 02:10:02,4046680,402836,3814172,213808,56,4063228,3411336,1322588
2023-05-06 02:15:02,4046680,402068,3813404,213808,56,4063228,3411336,1322760
2023-05-06 02:20:02,4046680,393840,3805176,222000,56,4063228,3411336,1331224
2023-05-06 02:25:02,4046680,409956,3821292,205616,56,4063228,3411336,1315028
2023-05-06 02:30:02,4046680,409648,3820984,205616,56,4063228,3411336,1315200
2023-05-06 02:35:02,4046680,409368,3820704,205616,56,4063228,3411336,1315376
2023-05-06 02:40:02,4046680,408984,3820320,205616,56,4063228,3411336,1315548
2023-05-06 02:45:02,4046680,408928,3820264,205616,56,4063228,3411336,1315728
2023-05-06 02:50:02,4046680,400828,3812164,213808,56,4063228,3411336,1324092
2023-05-06 02:55:02,4046680,341596,3752932,213808,56,4063228,3411336,1383404
2023-05-06 03:00:02,4046680,340480,3751816,213808,56,4063228,3411336,1383620
2023-05-06 03:05:02,4046680,324372,3735708,213864,56,4063228,3411336,1383960
2023-05-06 03:10:02,4046680,329528,3740864,213864,56,4063228,3411336,1384144
2023-05-06 03:15:02,4046680,329540,3740876,213864,56,4063228,3411336,1384344
2023-05-06 03:20:02,4046680,336796,3748132,205672,56,4063228,3411336,1379372
2023-05-06 03:25:02,4046680,335556,3746892,205672,56,4063228,3411336,1379496
2023-05-06 03:30:02,4046680,335184,3746520,205672,56,4063228,3411336,1379628
2023-05-06 03:35:02,4046680,334748,3746084,205672,56,4063228,3411336,1379800
2023-05-06 03:40:02,4046680,334796,3746132,205672,56,4063228,3411336,1379984
2023-05-06 03:45:02,4046680,334260,3745596,205672,56,4063228,3411336,1380160
2023-05-06 03:50:02,4046680,334364,3745700,205672,56,4063228,3411336,1380332
2023-05-06 03:55:02,4046680,326008,3737344,213864,56,4063228,3411336,1388744
2023-05-06 04:00:02,4046680,325332,3736668,213864,56,4063228,3411336,1388936
2023-05-06 04:05:02,4046680,309420,3720756,213896,56,4063228,3411336,1389148
