datetime,rm,ru,rf,rs,rb,sz,ss,cm
2023-05-08 00:00:02,4046680,649568,4065600,213804,56,4063228,3416032,1714036
2023-05-08 00:05:02,4046680,645352,4061384,213804,56,4063228,3416032,1717388
2023-05-08 00:10:02,4046680,645296,4061328,213808,56,4063228,3416032,1717616
2023-05-08 00:15:02,4046680,653604,4069636,205616,56,4063228,3416032,1709668
2023-05-08 00:20:02,4046680,653332,4069364,205616,56,4063228,3416032,1709888
2023-05-08 00:25:02,4046680,652932,4068964,205616,56,4063228,3416032,1710132
2023-05-08 00:30:02,4046680,652532,4068564,205616,56,4063228,3416032,1710496
2023-05-08 00:35:01,4046680,643992,4060024,213808,56,4063228,3416032,1718920
2023-05-08 00:40:01,4046680,644304,4060336,213808,56,4063228,3416032,1719168
2023-05-08 00:45:01,4046680,643080,4059112,213808,56,4063228,3416032,1719400
2023-05-08 00:50:02,4046680,643684,4059716,213808,56,4063228,3416032,1719632
2023-05-08 00:55:02,4046680,643600,4059632,213808,56,4063228,3416032,1719704
2023-05-08 01:00:02,4046680,643668,4059700,213808,56,4063228,3416032,1719892
2023-05-08 01:05:01,4046680,618152,4034184,222060,56,4063228,3416032,1728384
2023-05-08 01:10:02,4046680,637232,4053264,205620,56,4063228,3416032,1714864
2023-05-08 01:15:02,4046680,636300,4052332,205620,56,4063228,3416032,1715112
2023-05-08 01:20:02,4046680,636652,4052684,205620,56,4063228,3416032,1715356
2023-05-08 01:25:01,4046680,635772,4051804,205620,56,4063228,3416032,1715612
2023-05-08 01:30:02,4046680,627612,4043644,213812,56,4063228,3416032,1724036
2023-05-08 01:35:02,4046680,626984,4043016,213812,56,4063228,3416032,1724296
2023-05-08 01:40:02,4046680,627352,4043384,213812,56,4063228,3416032,1724524
2023-05-08 01:45:01,4046680,626984,4043016,213812,56,4063228,3416032,1724748
2023-05-08 01:50:01,4046680,626448,4042480,213812,56,4063228,3416032,1724952
2023-05-08 01:55:02,4046680,617976,4034008,222004,56,4063228,3416032,1733408
2023-05-08 02:00:02,4046680,634588,4050620,205620,56,4063228,3416032,1717252
2023-05-08 02:05:02,4046680,617728,4033760,205676,56,4063228,3416032,1717580
2023-05-08 02:10:01,4046680,617604,4033636,205680,56,4063228,3416032,1717816
2023-05-08 02:15:01,4046680,630632,4046664,205624,56,4063228,3416032,1720836
2023-05-08 02:20:02,4046680,631740,4047772,205624,56,4063228,3416032,1720916
2023-05-08 02:25:02,4046680,622596,4038628,213816,56,4063228,3416032,1729292
2023-05-08 02:30:01,4046680,622276,4038308,213816,56,4063228,3416032,1729640
2023-05-08 02:35:02,4046680,622316,4038348,213816,56,4063228,3416032,1729868
2023-05-08 02:40:02,4046680,622604,4038636,213816,56,4063228,3416032,1730096
2023-05-08 02:45:02,4046680,613516,4029548,222008,56,4063228,3416032,1738528
2023-05-08 02:50:01,4046680,630472,4046504,205624,56,4063228,3416032,1722388
2023-05-08 02:55:01,4046680,629624,4045656,205624,56,4063228,3416032,1722712
2023-05-08 03:00:02,4046680,629020,4045052,205624,56,4063228,3416032,1722988
2023-05-08 03:05:02,4046680,617160,4033192,213872,56,4063228,3416032,1734336
2023-05-08 03:10:02,4046680,617160,4033192,213872,56,4063228,3416032,1734584
2023-05-08 03:15:01,4046680,616880,4032912,213872,56,4063228,3416032,1734820
2023-05-08 03:20:01,4046680,617420,4033452,213872,56,4063228,3416032,1735032
2023-05-08 03:25:02,4046680,616856,4032888,213872,56,4063228,3416032,1735244
2023-05-08 03:30:02,4046680,608240,4024272,222064,56,4063228,3416032,1743792
2023-05-08 03:35:02,4046680,599272,4015304,230256,56,4063228,3416032,1752224
2023-05-08 03:40:02,4046680,599340,4015372,230256,56,4063228,3416032,1752460
2023-05-08 03:45:01,4046680,583840,3999872,230256,56,4063228,3416032,1752556
2023-05-08 03:50:01,4046680,596732,4012764,230200,56,4063228,3416032,1755480
