datetime,in,out
2023-05-11 00:00:03,3286513732,739790668
2023-05-11 00:05:03,3287279881,740524278
2023-05-11 00:10:02,3287887787,741088242
2023-05-11 00:15:02,3288722758,741832258
2023-05-11 00:20:03,3289334468,742389530
2023-05-11 00:25:03,3290127970,743120842
2023-05-11 00:30:03,3290750883,743681653
2023-05-11 00:35:03,3291531125,744416773
2023-05-11 00:40:02,3292162714,745018369
2023-05-11 00:45:03,3292776415,745627606
2023-05-11 00:50:03,3293295127,746113774
2023-05-11 00:55:03,3294011709,746829486
2023-05-11 01:00:02,3294586301,747362853
2023-05-11 01:05:03,3295399249,748097436
2023-05-11 01:10:02,3295976137,748652258
2023-05-11 01:15:02,3296726238,749376433
2023-05-11 01:20:03,3297306952,749931141
2023-05-11 01:25:03,3298046134,750658991
2023-05-11 01:30:03,3298617580,751213043
2023-05-11 01:35:03,3299365789,751943491
2023-05-11 01:40:03,3300057650,752618245
2023-05-11 01:45:03,3300820915,753375987
2023-05-11 01:50:03,3301392467,753935803
2023-05-11 01:55:02,3302169876,754769221
2023-05-11 02:00:03,3302734764,755326876
2023-05-11 02:05:03,3303417968,755991274
2023-05-11 02:10:03,3304000129,756494786
2023-05-11 02:15:02,3304547335,757020329
2023-05-11 02:20:03,3305117487,757617816
2023-05-11 02:25:03,3305881096,758326744
2023-05-11 02:30:02,3306422456,758854739
2023-05-11 02:35:02,3307089899,759495930
2023-05-11 02:40:03,3307636855,760023943
2023-05-11 02:45:03,3308388982,760758829
2023-05-11 02:50:03,3308881667,761228923
2023-05-11 02:55:03,3309608591,761948043
2023-05-11 03:00:03,3310171772,762496036
2023-05-11 03:05:03,3310983580,763232751
2023-05-11 03:10:02,3311492538,763723066
2023-05-11 03:15:03,3312160820,764378701
2023-05-11 03:20:03,3312659469,764859329
2023-05-11 03:25:03,3313329552,765561869
2023-05-11 03:30:03,3313832689,766047533
2023-05-11 03:35:02,3314416213,766615955
2023-05-11 03:40:03,3314895126,767144082
2023-05-11 03:45:03,3315618081,767777908
2023-05-11 03:50:03,3316152189,768299152
2023-05-11 03:55:03,3316787681,768920016
2023-05-11 04:00:03,3317281376,769398895
2023-05-11 04:05:03,3317959411,770058302
2023-05-11 04:10:03,3318475215,770552833
2023-05-11 04:15:02,3319160703,771232785
2023-05-11 04:20:03,3319727806,771723547
2023-05-11 04:25:03,3320394205,772378035
2023-05-11 04:30:03,3332441774,773070981
2023-05-11 04:35:03,3333692059,773753699
2023-05-11 04:40:02,3334202690,774248056
2023-05-11 04:45:03,3335017140,775040746
2023-05-11 04:50:03,3335537770,775531126
2023-05-11 04:55:03,3336224345,776195421
2023-05-11 05:00:03,3336651669,776615169
2023-05-11 05:05:03,3337336626,777288311
2023-05-11 05:10:03,3347447790,777764069
2023-05-11 05:15:02,3386893002,779173433
2023-05-11 05:20:03,3387395094,779653707
2023-05-11 05:25:02,3388062156,780307921
2023-05-11 05:30:02,3388559956,780788017
2023-05-11 05:35:03,3389232553,781443577
2023-05-11 05:40:03,3389731026,781930394
2023-05-11 05:45:03,3390554962,782738053
2023-05-11 05:50:03,3391053641,783233647
2023-05-11 05:55:03,3391796571,786109321
2023-05-11 06:00:03,3392295654,786589331
2023-05-11 06:05:03,3392978442,787268303
2023-05-11 06:10:03,3393566036,787881423
2023-05-11 06:15:03,3394247665,788551656
2023-05-11 06:20:03,3394679624,788976130
2023-05-11 06:25:03,3395292465,789579863
2023-05-11 06:30:03,3395796844,790062565
2023-05-11 06:35:03,3396389013,790679504
2023-05-11 06:40:03,3396790308,791012497
2023-05-11 06:45:02,3397580563,791794029
2023-05-11 06:50:03,3398078898,792273916
2023-05-11 06:55:03,3398747059,792928222
2023-05-11 07:00:03,3399268347,793415617
2023-05-11 07:05:02,3400068223,794085407
2023-05-11 07:10:03,3400564675,794571983
2023-05-11 07:15:02,3401330784,795269260
2023-05-11 07:20:03,3401864767,795753779
2023-05-11 07:25:02,3402605055,798995398
2023-05-11 07:30:03,3403139684,799466336
2023-05-11 07:35:02,3403850986,800107768
2023-05-11 07:40:03,3404694904,800718465
2023-05-11 07:45:03,3405746883,801518292
2023-05-11 07:50:03,3406679595,801951123
2023-05-11 07:55:02,3407824230,802602088
2023-05-11 08:00:03,3409054851,803079620
2023-05-11 08:05:02,3411347754,810823111
2023-05-11 08:10:03,3413926332,811880840
2023-05-11 08:15:03,3416939644,812510813
2023-05-11 08:20:03,3425388183,813154939
2023-05-11 08:25:03,3439367327,816932863
2023-05-11 08:30:03,3459039111,818136343
2023-05-11 08:35:03,3468911668,819026192
2023-05-11 08:40:03,3470687723,819497104
2023-05-11 08:45:03,3473197277,823120440
2023-05-11 08:50:03,3475173981,826130351
2023-05-11 08:55:03,3476832006,829365602
2023-05-11 09:00:03,3478584315,829836529
2023-05-11 09:05:02,3480597950,835741062
2023-05-11 09:10:03,3482368551,836350674
2023-05-11 09:15:03,3484505690,836957639
2023-05-11 09:20:03,3487326451,837715543
2023-05-11 09:25:02,3489525686,840911457
2023-05-11 09:30:03,3490876492,841415208
2023-05-11 09:35:03,3492426416,857679311
2023-05-11 09:40:02,3493863389,858187740
2023-05-11 09:45:02,3495417592,858980644
2023-05-11 09:50:03,3496814635,859448844
2023-05-11 09:55:03,3501268209,860172768
2023-05-11 10:00:03,3513479985,861006695
2023-05-11 10:05:02,3515044803,861722008
2023-05-11 10:10:03,3528075401,862613397
2023-05-11 10:15:03,3550547591,866130193
2023-05-11 10:20:03,3557107600,868695232
2023-05-11 10:25:03,3563389040,872235568
2023-05-11 10:30:03,3569201722,875277349
2023-05-11 10:35:03,3574093087,875870004
2023-05-11 10:40:03,3577496429,878829441
2023-05-11 10:45:03,3580764109,884934099
2023-05-11 10:50:02,3582707407,885405039
2023-05-11 10:55:02,3584419496,886051264
2023-05-11 11:00:03,3586360350,886406876
2023-05-11 11:05:03,3610631459,888940687
2023-05-11 11:10:03,3613328831,889792046
2023-05-11 11:15:02,3615739927,890590769
2023-05-11 11:20:03,3617861121,893782163
2023-05-11 11:25:03,3619892266,894413583
2023-05-11 11:30:03,3622079935,894874130
2023-05-11 11:35:03,3625802468,895532910
2023-05-11 11:40:03,3628724502,895990053
2023-05-11 11:45:03,3631693584,896886602
2023-05-11 11:50:03,3634655450,897339860
2023-05-11 11:55:03,3637381122,897980371
2023-05-11 12:00:03,3639739714,898468535
2023-05-11 12:05:03,3642633926,901732244
2023-05-11 12:10:03,3645838641,905145505
2023-05-11 12:15:03,3648898576,905816727
2023-05-11 12:20:02,3656595850,906369020
2023-05-11 12:25:03,3660617858,907407165
2023-05-11 12:30:03,3665437108,908283200
2023-05-11 12:35:03,3672813720,908926118
2023-05-11 12:40:02,3677185099,909453553
2023-05-11 12:45:03,3682186601,920015336
