datetime,in,out
2023-05-09 00:00:02,2019853484,3641994918
2023-05-09 00:05:02,2021134453,3643249295
2023-05-09 00:10:02,2022606322,3644704870
2023-05-09 00:15:02,2023948734,3645972661
2023-05-09 00:20:02,2025204377,3647211690
2023-05-09 00:25:02,2026642933,3648641384
2023-05-09 00:30:02,2027906065,3649879250
2023-05-09 00:35:01,2029382410,3651335458
2023-05-09 00:40:02,2030762180,3652720190
2023-05-09 00:45:02,2032017385,3653963035
2023-05-09 00:50:01,2033414633,3655342633
2023-05-09 00:55:02,2034654866,3656547487
2023-05-09 01:00:02,2035878199,3657740918
2023-05-09 01:05:01,2037242190,3659077037
2023-05-09 01:10:02,2038514090,3660259932
2023-05-09 01:15:02,2039803945,3661535831
2023-05-09 01:20:02,2041246477,3662960557
2023-05-09 01:25:02,2042500708,3664202749
2023-05-09 01:30:02,2043778471,3665470604
2023-05-09 01:35:02,2045344881,3667021804
2023-05-09 01:40:02,2046590646,3668259109
2023-05-09 01:45:02,2047907693,3669571098
2023-05-09 01:50:02,2049373591,3671041633
2023-05-09 01:55:02,2050784634,3672449459
2023-05-09 02:00:02,2052198055,3673862986
2023-05-09 02:05:02,2053718611,3675389645
2023-05-09 02:10:02,2055048400,3676649502
2023-05-09 02:15:02,2056565260,3678172139
2023-05-09 02:20:02,2057623466,3679222913
2023-05-09 02:25:02,2058977934,3680580915
2023-05-09 02:30:02,2060413631,3682013691
2023-05-09 02:35:02,2061992017,3683579987
2023-05-09 02:40:02,2063304807,3684878608
2023-05-09 02:45:02,2064839283,3686425486
2023-05-09 02:50:02,2066083109,3687665347
2023-05-09 02:55:02,2067664015,3689254868
2023-05-09 03:00:02,2069064222,3690653693
2023-05-09 03:05:02,2082721323,3692553078
2023-05-09 03:10:02,2114266893,3696289121
2023-05-09 03:15:02,2139980965,3698518060
2023-05-09 03:20:01,2141246126,3699765571
2023-05-09 03:25:02,2142811708,3701327536
2023-05-09 03:30:02,2144062132,3702569886
2023-05-09 03:35:02,2145565056,3704046145
2023-05-09 03:40:02,2147024144,3705501517
2023-05-09 03:45:02,2148394305,3706855455
2023-05-09 03:50:02,2149675647,3708123331
2023-05-09 03:55:02,2151258472,3709705332
2023-05-09 04:00:02,2152606522,3711055107
2023-05-09 04:05:02,2154130864,3712578639
2023-05-09 04:10:02,2155542859,3713979873
2023-05-09 04:15:02,2157082291,3715451098
2023-05-09 04:20:02,2158400690,3716768174
2023-05-09 04:25:01,2159984080,3718344336
2023-05-09 04:30:03,2161264148,3719605182
2023-05-09 04:35:03,2162912148,3721248391
2023-05-09 04:40:03,2164286125,3722597048
2023-05-09 04:45:02,2165601369,3723895351
2023-05-09 04:50:02,2166955059,3725239067
2023-05-09 04:55:02,2168514015,3726795278
2023-05-09 05:00:02,2169837595,3728149795
2023-05-09 05:05:03,2171380031,3729644773
2023-05-09 05:10:03,2172701451,3730908007
2023-05-09 05:15:02,2174134083,3732346295
2023-05-09 05:20:03,2175422982,3733632555
2023-05-09 05:25:02,2177035203,3735238344
2023-05-09 05:30:02,2178372233,3736567640
2023-05-09 05:35:03,2179965383,3738157412
2023-05-09 05:40:03,2181432617,3739612777
2023-05-09 05:45:02,2182946363,3741115725
