datetime,in,out
2023-05-05 00:00:03,455289941,3954567461
2023-05-05 00:05:02,455289941,3954567461
2023-05-05 00:10:03,455289941,3954567461
2023-05-05 00:15:03,455289941,3954567461
2023-05-05 00:20:02,455289941,3954567461
2023-05-05 00:25:03,462184339,3954627618
2023-05-05 00:30:02,462184339,3954627618
2023-05-05 00:35:03,462184339,3954627618
2023-05-05 00:40:03,462184339,3954627618
2023-05-05 00:45:02,462184339,3954627618
2023-05-05 00:50:03,462184339,3954627618
2023-05-05 00:55:02,462184339,3954627618
2023-05-05 01:00:03,462184339,3954627618
2023-05-05 01:05:03,462184339,3954627618
2023-05-05 01:10:02,462184339,3954627618
2023-05-05 01:15:03,462184339,3954627618
2023-05-05 01:20:03,462184339,3954627618
2023-05-05 01:25:03,462184339,3954627618
2023-05-05 01:30:02,462220404,3954811991
2023-05-05 01:35:03,462220404,3954811991
2023-05-05 01:40:02,462220404,3954811991
2023-05-05 01:45:03,462220404,3954811991
2023-05-05 01:50:02,462220404,3954811991
2023-05-05 01:55:03,462220404,3954811991
2023-05-05 02:00:03,462220404,3954811991
2023-05-05 02:05:02,462220404,3954811991
2023-05-05 02:10:03,466578106,3954822241
2023-05-05 02:15:02,466578106,3954822241
2023-05-05 02:20:03,466578106,3954822241
2023-05-05 02:25:02,466578106,3954822241
2023-05-05 02:30:03,466578106,3954822241
2023-05-05 02:35:03,466578106,3954822241
2023-05-05 02:40:02,466578106,3954822241
2023-05-05 02:45:03,466578106,3954822241
2023-05-05 02:50:02,466578106,3954822241
2023-05-05 02:55:03,466578106,3954822241
2023-05-05 03:00:03,466578106,3954822241
2023-05-05 03:05:02,466578106,3954822241
2023-05-05 03:10:03,466578106,3954822241
2023-05-05 03:15:03,466578106,3954822241
2023-05-05 03:20:02,466578106,3954822241
2023-05-05 03:25:03,466578106,3954822241
2023-05-05 03:30:02,466578106,3954822241
2023-05-05 03:35:02,466578106,3954822241
2023-05-05 03:40:03,466578106,3954822241
2023-05-05 03:45:02,466578106,3954822241
2023-05-05 03:50:03,466578106,3954822241
2023-05-05 03:55:03,466578106,3954822241
2023-05-05 04:00:02,466578106,3954822241
2023-05-05 04:05:03,466578106,3954822241
2023-05-05 04:10:03,466578106,3954822241
2023-05-05 04:15:02,466578106,3954822241
2023-05-05 04:20:03,466578106,3954822241
2023-05-05 04:25:02,466578106,3954822241
2023-05-05 04:30:03,466578106,3954822241
2023-05-05 04:35:03,466578106,3954822241
2023-05-05 04:40:02,466578106,3954822241
2023-05-05 04:45:03,466578106,3954822241
2023-05-05 04:50:03,466578106,3954822241
2023-05-05 04:55:03,466578106,3954822241
2023-05-05 05:00:02,466578106,3954822241
2023-05-05 05:05:03,466578106,3954822241
2023-05-05 05:10:03,466578106,3954822241
2023-05-05 05:15:02,466578106,3954822241
2023-05-05 05:20:03,466578106,3954822241
2023-05-05 05:25:03,466578106,3954822241
2023-05-05 05:30:02,466578106,3954822241
2023-05-05 05:35:03,466578106,3954822241
2023-05-05 05:40:03,466578106,3954822241
2023-05-05 05:45:02,466578106,3954822241
2023-05-05 05:50:03,466578106,3954822241
2023-05-05 05:55:02,466578106,3954822241
2023-05-05 06:00:03,466578106,3954822241
2023-05-05 06:05:02,466578106,3954822241
2023-05-05 06:10:03,466578106,3954822241
2023-05-05 06:15:02,466578106,3954822241
2023-05-05 06:20:03,466578106,3954822241
2023-05-05 06:25:02,466578106,3954822241
2023-05-05 06:30:03,466579018,3954823729
2023-05-05 06:35:02,466579018,3954823729
2023-05-05 06:40:03,466579018,3954823729
2023-05-05 06:45:03,466579018,3954823729
2023-05-05 06:50:02,466579018,3954823729
2023-05-05 06:55:03,466579018,3954823729
2023-05-05 07:00:02,466579018,3954823729
2023-05-05 07:05:03,466579018,3954823729
2023-05-05 07:10:03,466579018,3954823729
2023-05-05 07:15:02,466579018,3954823729
2023-05-05 07:20:03,466579018,3954823729
2023-05-05 07:25:02,466579018,3954823729
2023-05-05 07:30:03,466579018,3954823729
2023-05-05 07:35:03,466579018,3954823729
2023-05-05 07:40:03,466579018,3954823729
2023-05-05 07:45:02,466579018,3954823729
2023-05-05 07:50:03,466579018,3954823729
2023-05-05 07:55:03,466579018,3954823729
2023-05-05 08:00:02,466579018,3954823729
2023-05-05 08:05:03,466579018,3954823729
2023-05-05 08:10:02,469109182,3955597648
2023-05-05 08:15:03,469421346,3957127885
2023-05-05 08:20:03,478683089,3957729812
2023-05-05 08:25:02,478683225,3957730028
2023-05-05 08:30:03,478683225,3957730028
2023-05-05 08:35:02,478683225,3957730028
2023-05-05 08:40:02,485630995,3958136674
2023-05-05 08:45:02,485666721,3958318188
2023-05-05 08:50:02,485666721,3958318188
2023-05-05 08:55:02,490713475,3959172449
2023-05-05 09:00:02,493216993,3963916148
2023-05-05 09:05:02,493504825,3965838090
2023-05-05 09:10:02,496152854,3967115650
2023-05-05 09:15:02,496152854,3967115650
2023-05-05 09:20:02,498658977,3967405562
2023-05-05 09:25:02,498658977,3967405562
2023-05-05 09:30:03,498695813,3967591128
2023-05-05 09:35:02,498700535,3967675683
2023-05-05 09:40:02,503726780,3968467622
2023-05-05 09:45:02,504472909,3973873131
2023-05-05 09:50:02,509048533,3974364185
2023-05-05 09:55:02,517083531,3979573135
2023-05-05 10:00:03,527889277,3980366947
2023-05-05 10:05:03,530469368,3980796164
2023-05-05 10:10:02,530662422,3980986646
2023-05-05 10:15:02,534207282,3982772696
2023-05-05 10:20:03,537379205,3985106130
2023-05-05 10:25:03,539915025,3985379690
2023-05-05 10:30:03,543506670,3986600883
2023-05-05 10:35:03,543515482,3986765341
2023-05-05 10:40:03,543515482,3986765341
2023-05-05 10:45:03,543515482,3986765341
2023-05-05 10:50:03,543515482,3986765341
2023-05-05 10:55:02,546102044,3987495629
2023-05-05 11:00:02,546102044,3987495629
2023-05-05 11:05:02,551756603,3991747836
2023-05-05 11:10:02,554270479,3992211039
2023-05-05 11:15:02,554292933,3992604210
2023-05-05 11:20:02,554293901,3992605782
2023-05-05 11:25:03,554332747,3992798047
2023-05-05 11:30:03,554333699,3992799601
2023-05-05 11:35:03,559373559,3993875043
2023-05-05 11:40:03,561911108,3994193368
2023-05-05 11:45:03,561911108,3994193368
2023-05-05 11:50:03,566057459,3995514689
2023-05-05 11:55:03,566058007,3995515391
2023-05-05 12:00:03,567865195,3997266562
2023-05-05 12:05:03,568160905,3999678678
2023-05-05 12:10:03,570683331,3999914236
2023-05-05 12:15:03,576714455,4000266868
2023-05-05 12:20:03,580109996,4004869101
2023-05-05 12:25:03,580418799,4005445726
2023-05-05 12:30:03,580503920,4005573333
2023-05-05 12:35:03,580542717,4005764610
2023-05-05 12:40:03,580542717,4005764610
2023-05-05 12:45:02,580542717,4005764610
2023-05-05 12:50:02,583109875,4005981126
2023-05-05 12:55:03,583109875,4005981126
2023-05-05 13:00:03,585613182,4006204495
2023-05-05 13:05:03,585613182,4006204495
2023-05-05 13:10:03,585613182,4006204495
2023-05-05 13:15:03,585613182,4006204495
2023-05-05 13:20:03,585613182,4006204495
2023-05-05 13:25:03,585613182,4006204495
2023-05-05 13:30:02,594990965,4006910825
2023-05-05 13:35:03,600018701,4007769104
2023-05-05 13:40:03,600019533,4007770460
2023-05-05 13:45:03,600019533,4007770460
2023-05-05 13:50:02,602523304,4007995227
2023-05-05 13:55:02,602523880,4007995971
2023-05-05 14:00:03,602523880,4007995971
2023-05-05 14:05:02,605047106,4008502957
2023-05-05 14:10:02,605047106,4008502957
2023-05-05 14:15:02,605047106,4008502957
2023-05-05 14:20:02,605047106,4008502957
2023-05-05 14:25:02,611851106,4008552807
2023-05-05 14:30:02,611883587,4008649025
2023-05-05 14:35:02,611922024,4008841541
2023-05-05 14:40:02,611922120,4008841691
2023-05-05 14:45:02,611922120,4008841691
2023-05-05 14:50:03,611922120,4008841691
2023-05-05 14:55:03,614427670,4009065829
2023-05-05 15:00:02,614428102,4009066525
2023-05-05 15:05:03,614429526,4009068841
2023-05-05 15:10:03,614429526,4009068841
2023-05-05 15:15:03,614429526,4009068841
2023-05-05 15:20:03,614429526,4009068841
2023-05-05 15:25:03,614467785,4009257988
2023-05-05 15:30:03,617200504,4011324274
2023-05-05 15:35:03,617345455,4012187154
2023-05-05 15:40:03,626920509,4014566091
2023-05-05 15:45:03,627171662,4016543028
2023-05-05 15:50:03,627171662,4016543028
2023-05-05 15:55:03,627172238,4016543772
2023-05-05 16:00:03,627172238,4016543772
2023-05-05 16:05:02,627172238,4016543772
2023-05-05 16:10:02,627172238,4016543772
2023-05-05 16:15:02,627172238,4016543772
2023-05-05 16:20:02,627172238,4016543772
2023-05-05 16:25:03,627172238,4016543772
2023-05-05 16:30:03,627173022,4016544780
2023-05-05 16:35:03,627173022,4016544780
2023-05-05 16:40:03,627173022,4016544780
2023-05-05 16:45:03,627173022,4016544780
2023-05-05 16:50:03,627173022,4016544780
2023-05-05 16:55:02,627173022,4016544780
2023-05-05 17:00:02,627173022,4016544780
2023-05-05 17:05:03,627173022,4016544780
2023-05-05 17:10:03,627173022,4016544780
2023-05-05 17:15:03,627173022,4016544780
2023-05-05 17:20:03,627173022,4016544780
2023-05-05 17:25:03,627173022,4016544780
2023-05-05 17:30:03,627173022,4016544780
2023-05-05 17:35:02,627173022,4016544780
2023-05-05 17:40:02,627173022,4016544780
2023-05-05 17:45:03,627173022,4016544780
2023-05-05 17:50:03,627173022,4016544780
2023-05-05 17:55:02,627173338,4016545194
2023-05-05 18:00:03,627173338,4016545194
2023-05-05 18:05:03,627173338,4016545194
2023-05-05 18:10:03,629248129,4016588384
