datetime,1m,5m,15m,put,rut,pst,rst,pit,rit,rnt
2023-05-08 18:20:02,0.00,0.07,0.10,0,5032195,0,2810632,98,1078785050,67305
2023-05-08 18:25:02,0.33,0.12,0.11,1,5033164,0,2811545,97,1078872438,67305
2023-05-08 18:30:02,0.18,0.19,0.15,1,5041849,1,2812637,97,1078951888,67305
2023-05-08 18:35:01,0.02,0.11,0.13,1,5043271,1,2813612,97,1079038545,67305
2023-05-08 18:40:01,0.30,0.16,0.15,1,5045754,0,2814679,97,1079124206,67305
2023-05-08 18:45:02,0.03,0.10,0.13,1,5047476,1,2815687,97,1079210669,67305
2023-05-08 18:50:02,0.14,0.10,0.12,1,5048451,1,2816794,97,1079297780,67305
2023-05-08 18:55:02,0.01,0.07,0.12,1,5049337,1,2817818,96,1079385121,67305
2023-05-08 19:00:02,0.11,0.06,0.10,1,5050091,1,2818633,96,1079472907,67305
2023-05-08 19:05:01,0.04,0.07,0.10,2,5051130,1,2819491,95,1079560340,67305
2023-05-08 19:10:01,0.00,0.03,0.07,0,5052416,1,2820380,98,1079647478,67305
2023-05-08 19:15:02,0.01,0.02,0.05,1,5053319,1,2821248,96,1079735119,67305
2023-05-08 19:20:01,0.02,0.02,0.05,0,5054130,0,2822121,98,1079822790,67305
2023-05-08 19:25:01,0.16,0.06,0.06,1,5054950,1,2823036,97,1079910400,67305
2023-05-08 19:30:01,0.00,0.03,0.05,0,5055665,0,2823803,98,1079998333,67305
2023-05-08 19:35:01,0.00,0.01,0.05,2,5056822,1,2824906,96,1080085320,67305
2023-05-08 19:40:01,0.01,0.04,0.05,0,5058388,1,2825844,97,1080172136,67305
2023-05-08 19:45:01,0.01,0.04,0.05,0,5059079,0,2826634,98,1080260035,67305
2023-05-08 19:50:01,0.01,0.02,0.05,0,5059963,0,2827582,98,1080347569,67305
2023-05-08 19:55:01,0.00,0.02,0.05,0,5060693,0,2828359,98,1080435461,67305
2023-05-08 20:00:01,0.06,0.06,0.05,0,5061441,0,2829179,98,1080523327,67305
2023-05-08 20:05:01,0.07,0.07,0.06,1,5062290,1,2830110,97,1080610906,67305
2023-05-08 20:10:02,0.00,0.05,0.05,1,5063038,1,2830941,96,1080698676,67305
2023-05-08 20:15:01,0.05,0.05,0.05,0,5063817,0,2831817,98,1080786401,67305
2023-05-08 20:20:01,0.01,0.03,0.05,0,5064812,0,2832670,98,1080873951,67306
2023-05-08 20:25:01,0.07,0.06,0.05,0,5065609,0,2833446,98,1080961861,67306
2023-05-08 20:30:01,0.00,0.03,0.05,1,5066783,1,2834484,97,1081048981,67306
2023-05-08 20:35:01,0.13,0.07,0.06,1,5067569,1,2835386,97,1081136658,67306
2023-05-08 20:40:01,0.00,0.03,0.05,0,5068278,0,2836190,98,1081224550,67306
2023-05-08 20:45:01,0.10,0.04,0.05,1,5069743,1,2837194,96,1081311383,67306
2023-05-08 20:50:01,0.01,0.03,0.05,0,5070611,0,2838016,98,1081399079,67306
2023-05-08 20:55:01,0.09,0.04,0.05,0,5071386,0,2838834,98,1081486873,67306
2023-05-08 21:00:02,0.24,0.10,0.06,0,5072369,0,2839733,98,1081574310,67306
2023-05-08 21:05:01,0.08,0.07,0.05,3,5073591,1,2840613,95,1081661535,67306
2023-05-08 21:10:01,0.11,0.08,0.05,4,5075265,1,2841627,94,1081748156,67306
2023-05-08 21:15:01,0.10,0.12,0.07,0,5078818,0,2842997,98,1081832491,67306
2023-05-08 21:20:01,0.09,0.10,0.07,1,5079638,1,2843875,97,1081920126,67306
2023-05-08 21:25:01,0.30,0.13,0.08,1,5080443,1,2844774,97,1082007798,67306
2023-05-08 21:30:01,0.20,0.16,0.10,1,5081333,1,2845643,97,1082095405,67306
2023-05-08 21:35:02,0.04,0.09,0.09,0,5082044,0,2846415,98,1082183265,67306
2023-05-08 21:40:01,0.02,0.07,0.08,0,5082817,0,2847239,98,1082271055,67306
2023-05-08 21:45:01,0.09,0.09,0.08,4,5085092,1,2848358,94,1082356938,67306
2023-05-08 21:50:01,0.01,0.06,0.07,0,5085828,1,2849128,97,1082444763,67306
2023-05-08 21:55:01,0.04,0.04,0.05,1,5087074,1,2850034,97,1082530493,67306
2023-05-08 22:00:01,0.11,0.06,0.05,0,5087861,1,2850927,97,1082619718,67306
2023-05-08 22:05:01,0.00,0.03,0.05,0,5088754,0,2851738,98,1082705934,67306
2023-05-08 22:10:01,0.00,0.01,0.05,0,5089457,0,2852519,99,1082793845,67306
2023-05-08 22:15:02,0.02,0.03,0.05,0,5090281,0,2853438,98,1082882943,67306
2023-05-08 22:20:01,0.02,0.03,0.05,0,5091010,0,2854213,98,1082969345,67306
2023-05-08 22:25:01,0.07,0.05,0.05,0,5091817,0,2855081,98,1083057034,67306
2023-05-08 22:30:02,0.00,0.02,0.05,1,5093100,1,2855996,97,1083144111,67306
2023-05-08 22:35:01,0.09,0.04,0.05,1,5093867,1,2856856,97,1083231763,67306
2023-05-08 22:40:01,0.01,0.03,0.05,0,5094630,0,2857735,98,1083319527,67306
2023-05-08 22:45:01,0.14,0.07,0.06,0,5095340,0,2858512,98,1083407402,67306
2023-05-08 22:50:02,0.02,0.06,0.05,0,5096162,0,2859338,98,1083495172,67306
2023-05-08 22:55:01,0.00,0.03,0.05,0,5096977,0,2860236,98,1083582807,67306
2023-05-08 23:00:01,0.01,0.02,0.05,0,5097714,0,2861037,98,1083670656,67306
2023-05-08 23:05:01,0.00,0.01,0.05,0,5098516,0,2861902,98,1083758336,67306
2023-05-08 23:10:02,0.06,0.03,0.05,1,5099639,0,2862842,97,1083845599,67306
2023-05-08 23:15:01,0.12,0.09,0.07,5,5103752,1,2864169,92,1083929311,67306
2023-05-08 23:20:01,0.06,0.06,0.05,2,5105596,1,2865195,96,1084015700,67306
2023-05-08 23:25:02,0.08,0.06,0.05,0,5106431,1,2866129,97,1084103248,67306
2023-05-08 23:30:01,0.10,0.05,0.05,0,5107125,0,2866900,98,1084191160,67306
2023-05-08 23:35:01,0.02,0.04,0.05,0,5107935,0,2867775,98,1084278814,67306
2023-05-08 23:40:01,0.14,0.13,0.08,4,5111815,1,2869129,94,1084362790,67306
2023-05-08 23:45:01,0.02,0.06,0.06,1,5112703,1,2869952,97,1084450422,67306
2023-05-08 23:50:01,0.00,0.03,0.05,1,5113809,1,2870869,97,1084537745,67306
2023-05-08 23:55:01,0.04,0.04,0.05,0,5114547,0,2871693,98,1084625552,67306
