datetime,1m,5m,15m,put,rut,pst,rst,pit,rit,rnt
2023-05-10 00:00:02,0.01,0.03,0.05,0,5420168,1,3133124,97,1109861480,67777
2023-05-10 00:05:02,0.01,0.04,0.05,0,5420724,0,3133693,98,1109949859,67777
2023-05-10 00:10:01,0.01,0.07,0.05,0,5421250,0,3134095,99,1110038527,67777
2023-05-10 00:15:02,0.01,0.04,0.05,0,5421718,0,3134601,99,1110127115,67777
2023-05-10 00:20:02,0.13,0.04,0.05,0,5422184,0,3135066,99,1110215794,67777
2023-05-10 00:25:02,0.00,0.02,0.05,0,5422685,0,3135597,99,1110304312,67777
2023-05-10 00:30:02,0.00,0.01,0.05,0,5423169,0,3136098,99,1110392901,67777
2023-05-10 00:35:01,0.00,0.01,0.05,0,5423676,0,3136639,98,1110481362,67777
2023-05-10 00:40:02,0.05,0.03,0.05,0,5424206,0,3137203,98,1110569760,67777
2023-05-10 00:45:02,0.08,0.03,0.05,0,5424756,0,3137818,98,1110658111,67777
2023-05-10 00:50:02,0.01,0.04,0.05,0,5425215,0,3138247,99,1110746723,67777
2023-05-10 00:55:02,0.02,0.03,0.05,0,5425681,0,3138721,99,1110835337,67777
2023-05-10 01:00:01,0.00,0.01,0.05,0,5426136,0,3139203,99,1110923978,67777
2023-05-10 01:05:01,0.05,0.04,0.05,0,5426648,0,3139752,99,1111012435,67777
2023-05-10 01:10:02,0.08,0.08,0.06,0,5427134,0,3140239,99,1111101033,67777
2023-05-10 01:15:02,0.02,0.06,0.05,0,5427778,0,3140771,99,1111189388,67777
2023-05-10 01:20:02,0.07,0.08,0.05,0,5428261,0,3141239,98,1111278016,67777
2023-05-10 01:25:02,0.00,0.03,0.05,0,5428765,0,3141778,98,1111366508,67777
2023-05-10 01:30:01,0.00,0.01,0.05,0,5429242,0,3142257,98,1111455126,67777
2023-05-10 01:35:02,0.00,0.01,0.05,0,5429722,0,3142760,98,1111543699,67777
2023-05-10 01:40:02,0.00,0.01,0.05,0,5430200,0,3143251,99,1111632289,67777
2023-05-10 01:45:02,0.00,0.02,0.05,0,5430672,0,3143753,99,1111720973,67777
2023-05-10 01:50:02,0.01,0.03,0.05,0,5431183,0,3144273,99,1111809517,67777
2023-05-10 01:55:02,0.00,0.01,0.05,0,5431685,0,3144806,99,1111898018,67777
