datetime,1m,5m,15m,put,rut,pst,rst,pit,rit,rnt
2023-05-07 00:00:02,0.32,0.09,0.07,0,4753323,0,2580721,99,1033791426,66467
2023-05-07 00:05:02,0.01,0.05,0.05,0,4753849,0,2581120,99,1033880178,66467
2023-05-07 00:10:02,0.00,0.02,0.05,0,4754207,0,2581449,99,1033969181,66467
2023-05-07 00:15:02,0.08,0.03,0.05,0,4754581,0,2581807,99,1034058085,66467
2023-05-07 00:20:01,0.00,0.01,0.05,0,4754937,0,2582155,99,1034147047,66467
2023-05-07 00:25:02,0.00,0.01,0.05,0,4755349,0,2582569,99,1034235838,66467
2023-05-07 00:30:02,0.06,0.04,0.05,0,4755701,0,2582901,98,1034324843,66467
2023-05-07 00:35:02,0.01,0.07,0.06,0,4756065,0,2583244,98,1034413826,66467
2023-05-07 00:40:01,0.03,0.05,0.05,0,4756414,0,2583582,98,1034502825,66467
2023-05-07 00:45:01,0.08,0.06,0.05,0,4756706,0,2583824,99,1034592005,66467
2023-05-07 00:50:01,0.00,0.02,0.05,0,4757028,0,2584113,99,1034681057,66467
2023-05-07 00:55:01,0.00,0.01,0.05,0,4757386,0,2584447,99,1034770020,66467
2023-05-07 01:00:02,0.00,0.01,0.05,0,4757750,0,2584800,99,1034858957,66467
2023-05-07 01:05:02,0.04,0.03,0.05,1,4758297,0,2585225,98,1034947645,66467
2023-05-07 01:10:02,0.00,0.01,0.05,0,4758659,0,2585603,99,1035036560,66467
2023-05-07 01:15:02,0.17,0.06,0.07,0,4759025,0,2585966,99,1035125516,66467
2023-05-07 01:20:02,0.00,0.03,0.05,0,4759388,0,2586317,99,1035214488,66467
2023-05-07 01:25:02,0.09,0.04,0.05,0,4759813,0,2586772,99,1035303231,66467
2023-05-07 01:30:02,0.02,0.05,0.05,0,4760178,0,2587119,99,1035392187,66467
2023-05-07 01:35:02,0.00,0.02,0.05,0,4760549,0,2587481,99,1035481130,66467
2023-05-07 01:40:01,0.00,0.01,0.05,0,4760908,0,2587829,99,1035570098,66467
2023-05-07 01:45:01,0.00,0.01,0.05,0,4761270,0,2588188,99,1035659053,66467
2023-05-07 01:50:01,0.02,0.02,0.05,0,4761654,0,2588540,99,1035747989,66467
2023-05-07 01:55:01,0.00,0.01,0.05,0,4762014,0,2588887,98,1035836966,66467
2023-05-07 02:00:02,0.00,0.01,0.05,0,4762381,0,2589226,98,1035925939,66467
2023-05-07 02:05:02,0.00,0.01,0.05,0,4762903,0,2589610,98,1036014715,66467
2023-05-07 02:10:02,0.00,0.01,0.05,0,4763189,0,2589854,99,1036103899,66467
2023-05-07 02:15:02,0.00,0.01,0.05,0,4763519,0,2590152,99,1036192953,66467
2023-05-07 02:20:02,0.00,0.01,0.05,0,4763876,0,2590488,99,1036281934,66467
2023-05-07 02:25:02,0.02,0.04,0.05,0,4764281,0,2590902,99,1036370716,66467
2023-05-07 02:30:01,0.00,0.03,0.05,0,4764653,0,2591237,99,1036459694,66467
2023-05-07 02:35:01,0.00,0.02,0.05,0,4765013,0,2591574,99,1036548666,66467
2023-05-07 02:40:01,0.00,0.01,0.05,0,4765396,0,2591941,99,1036637570,66467
2023-05-07 02:45:01,0.00,0.01,0.05,0,4765777,0,2592280,99,1036726518,66467
2023-05-07 02:50:01,0.00,0.01,0.05,0,4766151,0,2592643,99,1036815460,66467
2023-05-07 02:55:01,0.00,0.01,0.05,0,4766526,0,2593014,99,1036904376,66467
2023-05-07 03:00:02,0.01,0.03,0.05,0,4766922,0,2593427,99,1036993224,66467
2023-05-07 03:05:01,0.01,0.03,0.05,0,4767309,0,2593805,99,1037082122,66467
2023-05-07 03:10:01,0.06,0.05,0.05,1,4767807,0,2594172,98,1037169450,66467
2023-05-07 03:15:01,0.00,0.02,0.05,0,4768168,0,2594508,99,1037258429,66467
2023-05-07 03:20:02,0.07,0.03,0.05,0,4768552,0,2594875,98,1037348829,66467
2023-05-07 03:25:01,0.11,0.04,0.05,0,4768967,0,2595295,98,1037436085,66467
2023-05-07 03:30:01,0.07,0.05,0.05,0,4769322,0,2595632,98,1037525016,66467
2023-05-07 03:35:02,0.00,0.02,0.05,0,4769622,0,2595911,99,1037615608,66467
2023-05-07 03:40:02,0.00,0.01,0.05,0,4769954,0,2596198,99,1037704656,66467
2023-05-07 03:45:02,0.00,0.01,0.05,0,4770318,0,2596549,99,1037792138,66480
2023-05-07 03:50:02,0.07,0.07,0.05,0,4770670,0,2596894,99,1037881104,66480
2023-05-07 03:55:02,0.00,0.03,0.05,0,4771016,0,2597244,99,1037970079,66480
2023-05-07 04:00:01,0.01,0.04,0.05,0,4771358,0,2597576,99,1038059084,66480
2023-05-07 04:05:01,0.00,0.01,0.05,0,4771766,0,2597940,99,1038147982,66480
2023-05-07 04:10:01,0.00,0.01,0.05,0,4772272,0,2598326,99,1038236762,66480
2023-05-07 04:15:01,0.00,0.01,0.05,0,4772633,0,2598683,99,1038325712,66480
2023-05-07 04:20:02,0.12,0.07,0.06,0,4772991,0,2599040,99,1038414670,66480
2023-05-07 04:25:02,0.00,0.04,0.05,0,4773420,0,2599472,99,1038503414,66480
2023-05-07 04:30:02,0.04,0.03,0.05,0,4773777,0,2599834,99,1038592356,66480
2023-05-07 04:35:02,0.01,0.03,0.05,0,4774136,0,2600197,99,1038681286,66480
2023-05-07 04:40:02,0.00,0.02,0.05,0,4774473,0,2600551,99,1038770242,66480
2023-05-07 04:45:02,0.00,0.01,0.05,0,4774847,0,2600904,98,1038859197,66480
2023-05-07 04:50:02,0.03,0.02,0.05,0,4775203,0,2601243,98,1038948184,66480
2023-05-07 04:55:02,0.00,0.01,0.05,0,4775546,0,2601602,98,1039037168,66480
2023-05-07 05:00:02,0.00,0.01,0.05,0,4775827,0,2601855,99,1039126345,66480
2023-05-07 05:05:02,0.00,0.01,0.05,1,4776365,0,2602219,98,1039215108,66481
2023-05-07 05:10:01,0.00,0.01,0.05,0,4776719,0,2602579,99,1039304074,66481
2023-05-07 05:15:02,0.00,0.01,0.05,0,4777083,0,2602928,99,1039393028,66481
2023-05-07 05:20:02,0.02,0.02,0.05,0,4777448,0,2603279,99,1039481995,66481
2023-05-07 05:25:02,0.02,0.02,0.05,0,4777872,0,2603688,99,1039570778,66481
2023-05-07 05:30:02,0.00,0.01,0.05,0,4778217,0,2604025,99,1039659743,66481
2023-05-07 05:35:02,0.00,0.01,0.05,0,4778580,0,2604384,99,1039748681,66481
2023-05-07 05:40:01,0.00,0.01,0.05,0,4778936,0,2604742,99,1039837611,66481
2023-05-07 05:45:02,0.00,0.01,0.05,0,4779298,0,2605097,99,1039926566,66481
2023-05-07 05:50:02,0.04,0.05,0.05,0,4779714,0,2605449,99,1040015463,66481
2023-05-07 05:55:02,0.00,0.02,0.05,0,4780083,0,2605802,99,1040104392,66481
