datetime,1m,5m,15m,put,rut,pst,rst,pit,rit,rnt
2023-05-19 00:00:02,0.08,0.07,0.06,2,7018568,0,4374015,96,1339123928,71822
2023-05-19 00:05:02,0.02,0.04,0.05,3,7019776,0,4374431,96,1339210513,71822
2023-05-19 00:10:02,0.00,0.02,0.05,0,7021279,0,4374855,99,1339299706,71822
2023-05-19 00:15:01,0.03,0.04,0.05,0,7021896,0,4375297,99,1339386842,71822
2023-05-19 00:20:02,0.06,0.05,0.05,1,7022317,0,4375520,98,1339475947,71822
2023-05-19 00:25:02,0.00,0.03,0.05,0,7023110,0,4375857,99,1339565956,71822
2023-05-19 00:30:02,0.15,0.07,0.06,0,7023403,0,4376063,99,1339653738,71822
2023-05-19 00:35:02,0.00,0.03,0.05,0,7023914,0,4376389,99,1339742602,71822
2023-05-19 00:40:01,0.00,0.01,0.05,0,7024177,0,4376609,99,1339831914,71822
2023-05-19 00:45:02,0.00,0.01,0.05,0,7024539,0,4376921,99,1339920964,71822
2023-05-19 00:50:02,0.00,0.01,0.05,0,7024803,0,4377126,99,1340010274,71822
2023-05-19 00:55:02,0.00,0.01,0.05,0,7025160,0,4377439,99,1340099335,71822
2023-05-19 01:00:01,0.15,0.07,0.06,0,7025436,0,4377643,99,1340188640,71822
2023-05-19 01:05:02,0.00,0.03,0.05,1,7025956,0,4377995,98,1340277477,71822
2023-05-19 01:10:02,0.00,0.02,0.05,0,7026223,0,4378199,99,1340366778,71823
2023-05-19 01:15:02,0.03,0.02,0.05,0,7026608,0,4378611,99,1340455600,71823
2023-05-19 01:20:02,0.03,0.03,0.05,0,7026874,0,4378832,99,1340544865,71823
2023-05-19 01:25:01,0.00,0.01,0.05,0,7027229,0,4379165,99,1340633873,71823
2023-05-19 01:30:02,0.05,0.06,0.06,0,7027488,0,4379371,99,1340723181,71823
2023-05-19 01:35:01,0.00,0.02,0.05,0,7027814,0,4379672,99,1340812252,71823
2023-05-19 01:40:02,0.00,0.01,0.05,0,7028087,0,4379882,99,1340901534,71823
2023-05-19 01:45:01,0.00,0.01,0.05,0,7028416,0,4380189,99,1340990603,71823
2023-05-19 01:50:02,0.00,0.01,0.05,0,7028676,0,4380403,99,1341079895,71823
2023-05-19 01:55:01,0.00,0.01,0.05,0,7029004,0,4380696,99,1341168975,71823
2023-05-19 02:00:02,0.01,0.02,0.05,0,7029272,0,4380891,99,1341258273,71823
2023-05-19 02:05:02,0.01,0.02,0.05,0,7029613,0,4381192,99,1341347325,71823
2023-05-19 02:10:01,0.00,0.01,0.05,0,7029885,0,4381398,99,1341436623,71823
2023-05-19 02:15:02,0.00,0.01,0.05,0,7030266,0,4381779,99,1341525488,71823
2023-05-19 02:20:02,0.00,0.01,0.05,0,7030687,0,4382034,99,1341614565,71823
2023-05-19 02:25:01,0.00,0.01,0.05,0,7031007,0,4382362,99,1341703619,71823
2023-05-19 02:30:02,0.00,0.01,0.05,0,7031273,0,4382565,99,1341792927,71823
2023-05-19 02:35:02,0.00,0.02,0.05,0,7031598,0,4382868,99,1341882024,71823
2023-05-19 02:40:02,0.00,0.01,0.05,0,7031870,0,4383080,99,1341971307,71823
2023-05-19 02:45:02,0.00,0.03,0.05,0,7032197,0,4383371,99,1342060396,71823
2023-05-19 02:50:01,0.00,0.01,0.05,0,7032460,0,4383587,99,1342149684,71823
2023-05-19 02:55:02,0.06,0.03,0.05,0,7032785,0,4383874,99,1342238780,71823
2023-05-19 03:00:02,0.00,0.01,0.05,0,7033051,0,4384084,99,1342328071,71823
2023-05-19 03:05:02,0.00,0.01,0.05,0,7033394,0,4384388,99,1342417132,71823
2023-05-19 03:10:02,0.06,0.03,0.05,0,7033661,0,4384599,99,1342506413,71823
2023-05-19 03:15:02,0.00,0.03,0.05,0,7034189,0,4384998,99,1342595123,71823
2023-05-19 03:20:01,0.05,0.04,0.05,0,7034455,0,4385215,99,1342684401,71823
2023-05-19 03:25:02,0.00,0.02,0.05,0,7034786,0,4385516,99,1342773481,71823
2023-05-19 03:30:01,0.00,0.01,0.05,0,7035063,0,4385737,99,1342862747,71823
2023-05-19 03:35:01,0.00,0.01,0.05,0,7035419,0,4386043,99,1342951789,71823
2023-05-19 03:40:02,0.08,0.04,0.05,0,7035693,0,4386266,99,1343041045,71823
2023-05-19 03:45:02,0.00,0.02,0.05,0,7036051,0,4386578,99,1343130071,71823
2023-05-19 03:50:02,0.00,0.01,0.05,0,7036324,0,4386800,99,1343219326,71837
2023-05-19 03:55:02,0.04,0.06,0.05,0,7036678,0,4387093,99,1343308384,71837
2023-05-19 04:00:02,0.00,0.02,0.05,0,7036963,0,4387303,99,1343397651,71837
2023-05-19 04:05:02,0.00,0.01,0.05,0,7037480,0,4387654,99,1343486482,71837
2023-05-19 04:10:01,0.00,0.01,0.05,0,7037739,0,4387860,99,1343575728,71837
2023-05-19 04:15:02,0.03,0.04,0.05,0,7038161,0,4388275,99,1343664550,71837
2023-05-19 04:20:01,0.05,0.03,0.05,0,7038421,0,4388479,99,1343753795,71838
2023-05-19 04:25:02,0.01,0.02,0.05,0,7038793,0,4388804,99,1343842858,71838
2023-05-19 04:30:02,0.00,0.01,0.05,0,7039042,0,4389000,99,1343930669,71838
2023-05-19 04:35:02,0.00,0.01,0.05,0,7039392,0,4389326,99,1344021149,71838
2023-05-19 04:40:02,0.00,0.02,0.05,0,7039657,0,4389539,99,1344110361,71838
2023-05-19 04:45:01,0.01,0.02,0.05,0,7040010,0,4389865,99,1344197917,71838
2023-05-19 04:50:02,0.00,0.01,0.05,0,7040280,0,4390094,99,1344288590,71838
2023-05-19 04:55:01,0.00,0.02,0.05,0,7040620,0,4390418,99,1344376184,71838
2023-05-19 05:00:02,0.00,0.01,0.05,0,7040886,0,4390626,99,1344465465,71838
2023-05-19 05:05:02,0.03,0.02,0.05,0,7041259,0,4390949,99,1344554462,71838
2023-05-19 05:10:02,0.00,0.01,0.05,0,7041534,0,4391160,99,1344645164,71838
2023-05-19 05:15:02,0.00,0.01,0.05,0,7042077,0,4391598,99,1344732376,71838
