datetime,1m,5m,15m,put,rut,pst,rst,pit,rit,rnt
2023-05-18 00:00:02,0.00,0.02,0.05,0,6865588,0,4283236,99,1313541648,71408
2023-05-18 00:05:02,0.00,0.01,0.05,0,6865978,0,4283572,99,1313630603,71408
2023-05-18 00:10:02,0.00,0.01,0.05,0,6866340,0,4283941,99,1313719523,71408
2023-05-18 00:15:02,0.01,0.02,0.05,0,6866705,0,4284272,99,1313808495,71408
2023-05-18 00:20:02,0.00,0.01,0.05,0,6867179,0,4284594,99,1313897407,71408
2023-05-18 00:25:02,0.00,0.01,0.05,0,6867538,0,4284943,99,1313986372,71408
2023-05-18 00:30:02,0.00,0.01,0.05,0,6867858,0,4285233,99,1314075481,71408
2023-05-18 00:35:02,0.02,0.03,0.05,0,6868247,0,4285582,99,1314164402,71408
2023-05-18 00:40:02,0.00,0.01,0.05,0,6868631,1,4286137,96,1314253027,71408
2023-05-18 00:45:01,0.03,0.08,0.07,2,6869895,0,4287436,97,1314339635,71408
2023-05-18 00:50:02,0.02,0.07,0.06,0,6871068,0,4287853,98,1314427669,71408
2023-05-18 00:55:02,0.02,0.07,0.06,0,6871851,0,4288267,99,1314516069,71408
2023-05-18 01:00:02,0.21,0.11,0.07,2,6872905,0,4288656,97,1314604225,71408
2023-05-18 01:05:01,0.00,0.05,0.05,0,6873427,0,4289019,99,1314692987,71408
2023-05-18 01:10:01,0.00,0.03,0.05,0,6873977,0,4289399,99,1314781706,71408
2023-05-18 01:15:02,0.07,0.03,0.05,0,6874349,0,4289738,99,1314870674,71408
2023-05-18 01:20:01,0.00,0.03,0.05,0,6874680,0,4290011,99,1314959790,71408
2023-05-18 01:25:02,0.00,0.01,0.05,0,6875177,0,4290377,99,1315048581,71408
2023-05-18 01:30:02,0.00,0.01,0.05,0,6875487,0,4290674,99,1315137685,71408
2023-05-18 01:35:02,0.00,0.01,0.05,0,6875860,0,4291006,99,1315226647,71408
2023-05-18 01:40:01,0.00,0.01,0.05,0,6876191,0,4291283,99,1315315753,71408
2023-05-18 01:45:11,0.00,0.01,0.05,0,6876600,0,4291677,99,1315407649,71408
2023-05-18 01:50:01,0.00,0.01,0.05,0,6876880,0,4291916,99,1315493874,71408
2023-05-18 01:55:02,0.06,0.05,0.05,0,6877246,0,4292261,99,1315582839,71408
2023-05-18 02:00:01,0.01,0.04,0.05,0,6877565,0,4292562,99,1315671918,71408
2023-05-18 02:05:01,0.06,0.06,0.05,1,6878111,0,4292940,98,1315760733,71408
2023-05-18 02:10:02,0.00,0.02,0.05,0,6878485,0,4293302,98,1315849644,71408
2023-05-18 02:15:01,0.00,0.01,0.05,0,6878850,0,4293636,99,1315938609,71408
2023-05-18 02:20:02,0.00,0.01,0.05,0,6879156,0,4293929,99,1316027714,71408
2023-05-18 02:25:02,0.00,0.01,0.05,0,6879522,0,4294282,99,1316116640,71408
2023-05-18 02:30:01,0.01,0.04,0.05,0,6880386,0,4294588,99,1316205169,71408
