datetime,1m,5m,15m,put,rut,pst,rst,pit,rit,rnt
2023-05-05 00:00:02,0.00,0.03,0.05,0,4475615,0,2376047,99,982652185,65527
2023-05-05 00:05:01,0.02,0.02,0.05,0,4475969,0,2376380,99,982741174,65527
2023-05-05 00:10:02,0.06,0.05,0.05,0,4476455,0,2376719,99,982830024,65527
2023-05-05 00:15:02,0.00,0.02,0.05,0,4476783,0,2377022,98,982919077,65527
2023-05-05 00:20:01,0.06,0.05,0.05,0,4477128,0,2377344,98,983008103,65527
2023-05-05 00:25:02,0.01,0.03,0.05,0,4477504,0,2377649,98,983097111,65527
2023-05-05 00:30:01,0.00,0.01,0.05,0,4477777,0,2377870,99,983186345,65527
2023-05-05 00:35:02,0.00,0.01,0.05,0,4478097,0,2378155,99,983275421,65527
2023-05-05 00:40:02,0.00,0.01,0.05,0,4478444,0,2378467,99,983364441,65527
2023-05-05 00:45:01,0.00,0.03,0.05,0,4478792,0,2378762,99,983453476,65527
2023-05-05 00:50:02,0.00,0.01,0.05,0,4479115,0,2379071,99,983542527,65527
2023-05-05 00:55:01,0.03,0.03,0.05,0,4479446,0,2379370,99,983631576,65527
2023-05-05 01:00:02,0.01,0.04,0.05,0,4479788,0,2379685,99,983720605,65527
2023-05-05 01:05:02,0.00,0.03,0.05,0,4480146,0,2380009,99,983809584,65527
2023-05-05 01:10:01,0.04,0.03,0.05,4,4481394,0,2380372,96,983897622,65527
2023-05-05 01:15:02,0.01,0.03,0.05,0,4481757,0,2380695,99,983986628,65527
2023-05-05 01:20:02,0.00,0.02,0.05,0,4482244,0,2381065,99,984075444,65527
2023-05-05 01:25:02,0.00,0.01,0.05,0,4482574,0,2381381,99,984164460,65527
2023-05-05 01:30:01,0.02,0.02,0.05,0,4482947,0,2381728,99,984253378,65527
2023-05-05 01:35:02,0.00,0.01,0.05,0,4483285,0,2382066,99,984342357,65527
2023-05-05 01:40:01,0.20,0.08,0.07,0,4483611,0,2382400,98,984431352,65527
2023-05-05 01:45:02,0.00,0.03,0.05,0,4483962,0,2382710,98,984520373,65527
2023-05-05 01:50:01,0.00,0.01,0.05,0,4484282,0,2383005,98,984607960,65527
2023-05-05 01:55:02,0.06,0.06,0.05,0,4484592,0,2383269,99,984698595,65527
2023-05-05 02:00:02,0.03,0.04,0.05,0,4484903,0,2383556,99,984787650,65527
2023-05-05 02:05:01,0.03,0.04,0.05,0,4485740,0,2383903,99,984874660,65527
2023-05-05 02:10:02,0.05,0.03,0.05,2,4486489,0,2384250,96,984964714,65527
2023-05-05 02:15:01,0.00,0.03,0.05,0,4486818,0,2384557,99,985052266,65527
2023-05-05 02:20:02,0.00,0.01,0.05,0,4487305,0,2384910,99,985142578,65527
2023-05-05 02:25:01,0.00,0.01,0.05,0,4487611,0,2385199,99,985230170,65527
2023-05-05 02:30:02,0.00,0.01,0.05,0,4487950,0,2385521,99,985320661,65527
2023-05-05 02:35:02,0.01,0.02,0.05,0,4488281,0,2385812,99,985408234,65527
2023-05-05 02:40:01,0.03,0.04,0.05,0,4488611,0,2386122,99,985497278,65527
2023-05-05 02:45:02,0.11,0.05,0.06,0,4488957,0,2386457,99,985586266,65527
2023-05-05 02:50:01,0.03,0.04,0.05,0,4489300,0,2386776,99,985675267,65527
2023-05-05 02:55:02,0.00,0.01,0.05,0,4489638,0,2387098,99,985765763,65527
2023-05-05 03:00:02,0.04,0.03,0.05,0,4489973,0,2387411,99,985853317,65527
2023-05-05 03:05:01,0.12,0.04,0.05,0,4490328,0,2387733,98,985942316,65527
2023-05-05 03:10:02,0.06,0.03,0.05,0,4490666,0,2388046,98,986031347,65527
2023-05-05 03:15:02,0.07,0.03,0.05,0,4491004,0,2388354,98,986120390,65527
2023-05-05 03:20:01,0.02,0.05,0.05,0,4491874,0,2388691,99,986208851,65527
