datetime,1m,5m,15m,put,rut,pst,rst,pit,rit,rnt
2023-05-14 02:55:02,0.00,0.02,0.05,0,6193228,0,3758769,99,1214695106,69744
2023-05-14 03:00:02,0.00,0.01,0.05,0,6193693,0,3759238,99,1214785194,69744
2023-05-14 03:05:01,0.02,0.04,0.05,0,6194223,0,3759792,99,1214872221,69744
2023-05-14 03:10:02,0.01,0.02,0.05,0,6194699,0,3760309,99,1214960809,69744
2023-05-14 03:15:02,0.05,0.03,0.05,1,6195368,0,3760903,98,1215049092,69744
2023-05-14 03:20:01,0.09,0.07,0.06,0,6195832,0,3761414,98,1215137709,69744
2023-05-14 03:25:01,0.00,0.03,0.05,0,6196337,0,3761940,98,1215226224,69755
2023-05-14 03:30:02,0.06,0.04,0.05,0,6196825,1,3762555,94,1215314178,70154
2023-05-14 03:35:02,0.09,0.08,0.06,0,6197234,0,3763006,99,1215402912,70154
2023-05-14 03:40:02,0.00,0.04,0.05,0,6197657,0,3763414,99,1215491713,70154
2023-05-14 03:45:02,0.00,0.02,0.05,0,6198154,0,3763929,98,1215580266,70154
2023-05-14 03:50:01,0.06,0.03,0.05,0,6198617,0,3764386,98,1215668960,70154
2023-05-14 03:55:02,0.00,0.02,0.05,0,6199181,0,3764977,98,1215757374,70154
2023-05-14 04:00:02,0.00,0.03,0.05,0,6199559,0,3765316,99,1215846309,70154
2023-05-14 04:05:01,0.03,0.05,0.05,0,6200055,0,3765794,99,1215934920,70154
2023-05-14 04:10:02,0.01,0.04,0.05,0,6200522,0,3766265,99,1216023571,70154
2023-05-14 04:15:01,0.00,0.02,0.05,1,6201187,0,3766847,98,1216111879,70154
2023-05-14 04:20:02,0.04,0.04,0.05,0,6201641,0,3767318,99,1216200551,70154
2023-05-14 04:25:02,0.01,0.04,0.05,0,6202191,0,3767898,99,1216288977,70154
2023-05-14 04:30:01,0.02,0.04,0.05,0,6202660,0,3768377,99,1216377624,70154
2023-05-14 04:35:02,0.00,0.02,0.05,0,6203167,0,3768901,99,1216466162,70154
2023-05-14 04:40:01,0.00,0.01,0.05,0,6203636,0,3769373,99,1216554829,70154
2023-05-14 04:45:02,0.06,0.04,0.05,0,6204167,0,3769883,99,1216643347,70154
2023-05-14 04:50:01,0.00,0.02,0.05,0,6204649,0,3770366,98,1216731984,70154
2023-05-14 04:55:02,0.00,0.01,0.05,0,6205209,0,3770936,98,1216820365,70154
2023-05-14 05:00:02,0.00,0.01,0.05,0,6205685,0,3771415,98,1216909018,70154
2023-05-14 05:05:02,0.02,0.02,0.05,0,6206145,0,3771888,99,1216997668,70154
2023-05-14 05:10:01,0.06,0.03,0.05,0,6206562,0,3772322,99,1217086419,70154
2023-05-14 05:15:01,0.09,0.05,0.05,0,6207192,0,3772864,98,1217174813,70154
2023-05-14 05:20:02,0.00,0.02,0.05,0,6207671,0,3773334,98,1217263475,70154
2023-05-14 05:25:02,0.01,0.02,0.05,0,6208176,0,3773840,98,1217352066,70154
2023-05-14 05:30:01,0.01,0.03,0.05,0,6208557,0,3774200,99,1217440962,70154
2023-05-14 05:35:01,0.18,0.15,0.09,0,6209070,0,3774697,99,1217529535,70154
2023-05-14 05:40:02,0.72,0.21,0.12,0,6209533,0,3775182,99,1217618196,70154
2023-05-14 05:45:01,0.05,0.12,0.12,0,6211140,0,3775798,99,1217705513,70154
2023-05-14 05:50:02,0.01,0.06,0.09,0,6211608,0,3776252,99,1217794214,70154
2023-05-14 05:55:01,0.03,0.04,0.07,0,6212190,0,3776891,99,1217882502,70154
2023-05-14 06:00:02,0.00,0.03,0.05,0,6212669,0,3777358,99,1217971154,70154
2023-05-14 06:05:01,0.06,0.06,0.05,0,6213364,0,3777959,99,1218059427,70154
2023-05-14 06:10:02,0.01,0.04,0.05,0,6213831,0,3778457,99,1218148070,70154
2023-05-14 06:15:02,0.00,0.01,0.05,0,6214358,0,3778974,99,1218236588,70154
2023-05-14 06:20:02,0.01,0.03,0.05,0,6214836,0,3779448,98,1218325242,70154
2023-05-14 06:25:02,0.00,0.01,0.05,0,6215339,0,3779974,98,1218413772,70154
2023-05-14 06:30:02,0.00,0.01,0.05,0,6215827,0,3780479,98,1218502355,70154
2023-05-14 06:35:02,0.01,0.02,0.05,0,6216231,0,3780908,99,1218591100,70154
2023-05-14 06:40:02,0.00,0.01,0.05,0,6216658,0,3781374,98,1218679792,70154
2023-05-14 06:45:01,0.00,0.02,0.05,0,6217147,0,3781917,98,1218768289,70154
2023-05-14 06:50:02,0.15,0.05,0.05,0,6217632,0,3782410,98,1218856935,70154
2023-05-14 06:55:02,0.00,0.02,0.05,0,6218159,0,3782946,99,1218945415,70154
2023-05-14 07:00:02,0.04,0.03,0.05,0,6218593,0,3783383,99,1219034166,70154
2023-05-14 07:05:02,0.00,0.01,0.05,0,6219087,0,3783875,99,1219122736,70154
2023-05-14 07:10:01,0.07,0.04,0.05,1,6219707,0,3784419,98,1219211147,70154
2023-05-14 07:15:01,0.00,0.01,0.05,0,6220229,0,3784950,99,1219299690,70154
2023-05-14 07:20:02,0.00,0.01,0.05,0,6220740,0,3785426,99,1219388312,70154
2023-05-14 07:25:01,0.00,0.01,0.05,0,6221236,0,3785953,99,1219476817,70154
2023-05-14 07:30:02,0.00,0.01,0.05,0,6221699,0,3786460,99,1219565473,70154
2023-05-14 07:35:02,0.01,0.02,0.05,0,6222207,0,3786978,99,1219654026,70154
2023-05-14 07:40:01,0.11,0.05,0.06,0,6222698,0,3787502,99,1219741130,70154
2023-05-14 07:45:01,0.00,0.03,0.05,0,6223199,0,3788030,98,1219829661,70154
2023-05-14 07:50:02,0.01,0.03,0.05,0,6223661,0,3788500,98,1219919764,70154
2023-05-14 07:55:02,0.03,0.04,0.05,0,6224184,0,3789052,98,1220008270,70154
2023-05-14 08:00:02,0.10,0.06,0.05,0,6224599,0,3789488,98,1220095556,70154
2023-05-14 08:05:01,0.01,0.04,0.05,0,6225225,0,3790013,98,1220183971,70154
2023-05-14 08:10:02,0.05,0.04,0.05,0,6225669,0,3790450,98,1220272700,70154
2023-05-14 08:15:01,0.09,0.06,0.05,0,6226181,0,3790994,98,1220361229,70154
2023-05-14 08:20:02,0.00,0.04,0.05,0,6226592,0,3791398,99,1220450056,70154
2023-05-14 08:25:02,0.00,0.02,0.05,0,6227052,0,3791862,99,1220538710,70154
2023-05-14 08:30:02,0.01,0.03,0.05,0,6227578,0,3792341,99,1220627380,70154
2023-05-14 08:35:01,0.00,0.02,0.05,0,6228114,0,3792910,99,1220715829,70154
2023-05-14 08:40:02,0.00,0.01,0.05,0,6228575,0,3793408,99,1220804486,70154
2023-05-14 08:45:01,0.00,0.01,0.05,0,6229090,0,3793944,99,1220892991,70154
2023-05-14 08:50:02,0.00,0.01,0.05,0,6229612,0,3794470,99,1220981536,70154
2023-05-14 08:55:02,0.00,0.01,0.05,0,6230202,0,3795106,99,1221069794,70154
2023-05-14 09:00:02,0.04,0.04,0.05,0,6230674,0,3795565,99,1221158467,70154
2023-05-14 09:05:01,0.04,0.04,0.05,0,6231196,0,3796105,99,1221246925,70154
2023-05-14 09:10:02,0.00,0.01,0.05,0,6231677,0,3796615,99,1221335552,70154
2023-05-14 09:15:02,0.02,0.02,0.05,0,6232417,0,3797202,98,1221423788,70154
2023-05-14 09:20:02,0.06,0.04,0.05,0,6232904,0,3797685,98,1221512413,70154
2023-05-14 09:25:02,0.02,0.04,0.05,1,6233475,0,3798224,97,1221600856,70154
2023-05-14 09:30:01,0.00,0.01,0.05,0,6234196,0,3798629,99,1221689343,70154
2023-05-14 09:35:01,0.07,0.03,0.05,0,6234860,0,3799132,98,1221777746,70154
2023-05-14 09:40:02,0.11,0.04,0.05,0,6235324,0,3799613,98,1221866481,70154
2023-05-14 09:45:01,0.00,0.01,0.05,0,6235820,0,3800137,99,1221955045,70154
2023-05-14 09:50:02,0.01,0.02,0.05,0,6236229,0,3800529,99,1222043870,70154
2023-05-14 09:55:02,0.03,0.04,0.05,0,6236779,0,3801106,99,1222132251,70154
2023-05-14 10:00:02,0.04,0.05,0.05,0,6237277,0,3801657,99,1222220769,70154
2023-05-14 10:05:02,0.01,0.04,0.05,0,6237802,0,3802225,99,1222309230,70154
2023-05-14 10:10:02,0.01,0.03,0.05,0,6238452,0,3802749,99,1222397621,70154
2023-05-14 10:15:02,0.00,0.01,0.05,0,6238989,0,3803318,99,1222486001,70154
2023-05-14 10:20:01,0.08,0.03,0.05,0,6239453,0,3803821,99,1222574605,70154
2023-05-14 10:25:02,0.02,0.04,0.05,0,6239985,0,3804390,99,1222663028,70154
2023-05-14 10:30:02,0.09,0.05,0.05,1,6240670,0,3804944,97,1222751161,70154
2023-05-14 10:35:02,0.03,0.04,0.05,0,6241219,0,3805477,99,1222839589,70154
2023-05-14 10:40:01,0.01,0.03,0.05,1,6241935,0,3805993,97,1222927805,70154
2023-05-14 10:45:02,0.04,0.04,0.05,0,6242903,0,3806645,98,1223015538,70154
2023-05-14 10:50:01,0.17,0.06,0.06,0,6243442,1,3807245,98,1223103822,70154
2023-05-14 10:55:02,0.02,0.07,0.05,0,6244352,1,3807974,97,1223190707,70154
2023-05-14 11:00:01,0.00,0.03,0.05,0,6244898,0,3808391,98,1223279265,70154
2023-05-14 11:05:02,0.00,0.02,0.05,0,6245372,0,3808899,98,1223367853,70154
2023-05-14 11:10:01,0.02,0.03,0.05,0,6246229,0,3809470,98,1223456074,70154
2023-05-14 11:15:02,0.03,0.03,0.05,0,6246722,0,3809926,99,1223544692,70154
2023-05-14 11:20:02,0.00,0.03,0.05,0,6247276,0,3810380,98,1223633255,70154
2023-05-14 11:25:02,0.00,0.03,0.05,0,6248068,0,3810997,99,1223721319,70154
2023-05-14 11:30:02,0.01,0.04,0.05,0,6248584,0,3811512,99,1223809830,70154
2023-05-14 11:35:02,0.00,0.04,0.05,0,6249142,0,3812102,99,1223898208,70154
2023-05-14 11:40:02,0.34,0.10,0.07,0,6249657,0,3812619,99,1223986761,70154
2023-05-14 11:45:01,0.02,0.07,0.06,0,6250213,0,3813220,99,1224075144,70154
2023-05-14 11:50:02,0.00,0.04,0.05,0,6250728,0,3813722,99,1224163705,70154
2023-05-14 11:55:02,0.14,0.07,0.06,0,6251345,0,3814392,98,1224251852,70154
2023-05-14 12:00:02,0.00,0.03,0.05,0,6251845,0,3814915,98,1224340326,70154
2023-05-14 12:05:01,0.08,0.04,0.05,0,6252553,0,3815505,99,1224428513,70154
2023-05-14 12:10:02,0.05,0.04,0.05,0,6253021,0,3815998,98,1224517131,70154
2023-05-14 12:15:01,0.05,0.04,0.05,0,6253547,0,3816555,98,1224605580,70154
2023-05-14 12:20:02,0.16,0.06,0.05,0,6254029,0,3817045,98,1224694171,70154
2023-05-14 12:25:02,0.00,0.04,0.05,0,6254481,1,3817547,97,1224782753,70154
2023-05-14 12:30:01,0.15,0.07,0.06,0,6254875,0,3817938,98,1224871583,70154
2023-05-14 12:35:02,0.26,0.10,0.06,4,6256014,1,3818530,94,1224959384,70154
2023-05-14 12:40:01,0.01,0.06,0.05,0,6256430,0,3818947,99,1225048135,70154
2023-05-14 12:45:02,0.00,0.04,0.05,0,6256919,0,3819380,99,1225136830,70154
2023-05-14 12:50:01,0.00,0.01,0.05,0,6257356,0,3819807,99,1225224155,70154
2023-05-14 12:55:02,0.00,0.01,0.05,0,6257940,0,3820433,98,1225313922,70155
2023-05-14 13:00:02,0.00,0.02,0.05,0,6258429,0,3820900,99,1225402580,70155
2023-05-14 13:05:02,0.01,0.03,0.05,0,6258930,0,3821421,99,1225491053,70155
2023-05-14 13:10:01,0.05,0.03,0.05,1,6259542,0,3821976,98,1225578031,70155
2023-05-14 13:15:02,0.03,0.04,0.05,0,6260051,0,3822515,99,1225668003,70155
2023-05-14 13:20:01,0.02,0.04,0.05,0,6260530,0,3823004,99,1225755176,70155
2023-05-14 13:25:01,0.00,0.01,0.05,0,6261039,0,3823535,99,1225843689,70155
2023-05-14 13:30:02,0.08,0.03,0.05,0,6261502,0,3823987,99,1225933773,70155
2023-05-14 13:35:02,0.00,0.01,0.05,0,6262012,0,3824526,99,1226020857,70155
2023-05-14 13:40:02,0.04,0.04,0.05,0,6262468,0,3824983,98,1226110965,70155
2023-05-14 13:45:01,0.00,0.01,0.05,0,6262982,0,3825518,98,1226198060,70155
2023-05-14 13:50:02,0.12,0.06,0.05,0,6263427,1,3826012,97,1226286706,70155
2023-05-14 13:55:01,0.03,0.04,0.05,0,6263885,1,3826478,98,1226375347,70155
2023-05-14 14:00:02,0.01,0.02,0.05,0,6264320,0,3826919,98,1226464096,70155
2023-05-14 14:05:01,0.00,0.01,0.05,0,6264783,0,3827393,99,1226552757,70155
2023-05-14 14:10:02,0.03,0.02,0.05,0,6265340,0,3827810,99,1226641388,70155
2023-05-14 14:15:01,0.00,0.03,0.05,0,6266010,0,3828383,99,1226729678,70155
2023-05-14 14:20:02,0.00,0.01,0.05,0,6266478,0,3828906,99,1226818248,70155
2023-05-14 14:25:01,0.00,0.02,0.05,0,6267014,0,3829442,99,1226906714,70155
2023-05-14 14:30:02,0.00,0.01,0.05,0,6267487,0,3829931,99,1226995363,70155
2023-05-14 14:35:01,0.00,0.02,0.05,0,6268024,0,3830480,99,1227083826,70155
2023-05-14 14:40:02,0.09,0.04,0.05,0,6268487,0,3830975,99,1227172459,70155
2023-05-14 14:45:02,0.01,0.04,0.05,0,6269016,0,3831503,99,1227260952,70155
2023-05-14 14:50:01,0.02,0.04,0.05,0,6269492,0,3832029,99,1227349509,70155
2023-05-14 14:55:01,0.12,0.04,0.05,0,6270108,0,3832699,98,1227437725,70155
2023-05-14 15:00:02,0.29,0.10,0.07,0,6270556,0,3833194,99,1227526361,70155
2023-05-14 15:05:01,0.00,0.04,0.05,0,6271090,0,3833755,98,1227614813,70155
2023-05-14 15:10:02,0.01,0.03,0.05,0,6271606,0,3834242,98,1227703404,70155
2023-05-14 15:15:01,0.05,0.05,0.05,0,6272280,1,3834801,98,1227791730,70155
2023-05-14 15:20:02,0.00,0.03,0.05,0,6272702,1,3835237,97,1227880494,70155
2023-05-14 15:25:02,0.00,0.01,0.05,0,6273130,0,3835676,98,1227969246,70155
2023-05-14 15:30:02,0.00,0.01,0.05,0,6273565,0,3836110,98,1228058017,70155
2023-05-14 15:35:01,0.01,0.02,0.05,0,6274000,0,3836536,99,1228146769,70155
2023-05-14 15:40:02,0.00,0.01,0.05,0,6274430,0,3836948,99,1228235534,70155
2023-05-14 15:45:02,0.00,0.01,0.05,0,6274960,0,3837485,99,1228324022,70155
2023-05-14 15:50:01,0.09,0.04,0.05,0,6275440,0,3837964,99,1228412672,70155
2023-05-14 15:55:02,0.00,0.02,0.05,0,6275976,0,3838546,98,1228501097,70155
2023-05-14 16:00:02,0.01,0.03,0.05,0,6276516,0,3839054,98,1228589636,70155
2023-05-14 16:05:02,0.01,0.04,0.05,0,6277040,0,3839601,99,1228678117,70155
2023-05-14 16:10:01,0.00,0.01,0.05,0,6277518,0,3840098,99,1228766724,70155
2023-05-14 16:15:02,0.00,0.01,0.05,0,6278205,0,3840689,99,1228854980,70155
2023-05-14 16:20:02,0.01,0.02,0.05,0,6278758,0,3841207,99,1228943418,70155
2023-05-14 16:25:02,0.10,0.07,0.06,0,6279336,0,3841793,99,1229031847,70155
2023-05-14 16:30:01,0.03,0.05,0.05,0,6279814,0,3842270,99,1229120498,70155
2023-05-14 16:35:01,0.00,0.02,0.05,1,6280548,0,3842866,97,1229208700,70155
2023-05-14 16:40:02,0.05,0.03,0.05,0,6281181,0,3843399,98,1229297109,70155
2023-05-14 16:45:01,0.00,0.02,0.05,1,6281702,1,3843942,97,1229385612,70155
2023-05-14 16:50:02,0.00,0.03,0.05,0,6282102,1,3844354,97,1229474442,70155
2023-05-14 16:55:01,0.16,0.05,0.06,0,6282534,0,3844798,98,1229563159,70155
2023-05-14 17:00:02,0.00,0.02,0.05,0,6282931,0,3845198,99,1229651971,70155
2023-05-14 17:05:02,0.00,0.01,0.05,0,6283393,0,3845695,99,1229740580,70155
2023-05-14 17:10:01,0.00,0.01,0.05,0,6283854,0,3846205,99,1229829194,70155
2023-05-14 17:15:02,0.01,0.04,0.05,0,6284513,0,3846777,99,1229917519,70155
2023-05-14 17:20:02,0.00,0.01,0.05,0,6284978,0,3847264,99,1230006167,70155
2023-05-14 17:25:01,0.01,0.03,0.05,0,6285481,0,3847818,99,1230094660,70155
2023-05-14 17:30:02,0.00,0.01,0.05,0,6285961,0,3848282,99,1230183330,70155
2023-05-14 17:35:02,0.00,0.02,0.05,0,6286470,0,3848810,99,1230271874,70155
2023-05-14 17:40:01,0.01,0.02,0.05,0,6286916,0,3849269,99,1230360583,70155
2023-05-14 17:45:02,0.00,0.01,0.05,0,6287612,0,3849798,99,1230448909,70155
2023-05-14 17:50:02,0.00,0.01,0.05,0,6288061,0,3850298,99,1230537562,70155
2023-05-14 17:55:02,0.01,0.02,0.05,0,6288554,0,3850811,99,1230626129,70155
2023-05-14 18:00:01,0.01,0.04,0.05,0,6289007,0,3851285,99,1230714736,70155
2023-05-14 18:05:02,0.03,0.04,0.05,0,6289561,0,3851806,98,1230803232,70155
2023-05-14 18:10:02,0.00,0.01,0.05,1,6290021,1,3852256,97,1230891919,70155
2023-05-14 18:15:01,0.00,0.01,0.05,0,6290520,1,3852749,97,1230979014,70155
2023-05-14 18:20:02,0.07,0.03,0.05,0,6291049,0,3853164,98,1231069119,70155
2023-05-14 18:25:02,0.10,0.05,0.05,0,6291456,0,3853589,99,1231157951,70155
2023-05-14 18:30:01,0.00,0.02,0.05,0,6291909,0,3853972,99,1231245295,70155
2023-05-14 18:35:02,0.00,0.01,0.05,0,6292386,0,3854456,99,1231335353,70155
2023-05-14 18:40:01,0.00,0.01,0.05,0,6292821,0,3854894,99,1231422624,70155
2023-05-14 18:45:02,0.00,0.01,0.05,0,6293398,0,3855445,99,1231511113,70155
2023-05-14 18:50:01,0.03,0.04,0.05,0,6293836,0,3855883,99,1231599840,70155
2023-05-14 18:55:01,0.00,0.01,0.05,0,6294310,0,3856364,99,1231688453,70155
2023-05-14 19:00:02,0.06,0.05,0.05,0,6294787,0,3856862,99,1231777042,70155
2023-05-14 19:05:01,0.00,0.02,0.05,0,6295334,0,3857388,99,1231865521,70156
2023-05-14 19:10:02,0.01,0.03,0.05,0,6295987,0,3857872,99,1231953951,70156
2023-05-14 19:15:02,0.00,0.01,0.05,0,6296480,0,3858357,99,1232042549,70156
2023-05-14 19:20:01,0.11,0.05,0.05,0,6296931,0,3858819,99,1232131215,70156
2023-05-14 19:25:02,0.05,0.06,0.05,0,6297418,0,3859309,99,1232219809,70156
2023-05-14 19:30:02,0.02,0.04,0.05,0,6297854,0,3859741,99,1232308543,70156
2023-05-14 19:35:02,0.05,0.04,0.05,0,6298331,0,3860250,98,1232397106,70156
2023-05-14 19:40:01,0.00,0.03,0.05,0,6298761,1,3860691,98,1232485843,70156
2023-05-14 19:45:02,0.00,0.01,0.05,0,6299226,0,3861157,98,1232574498,70156
2023-05-14 19:50:02,0.00,0.01,0.05,0,6299559,0,3861485,99,1232663520,70156
2023-05-14 19:55:01,0.00,0.01,0.05,0,6299967,0,3861890,99,1232752330,70156
2023-05-14 20:00:02,0.00,0.02,0.05,0,6300469,0,3862371,99,1232840906,70156
2023-05-14 20:05:02,0.00,0.01,0.05,0,6301140,0,3862892,99,1232929314,70156
2023-05-14 20:10:02,0.03,0.03,0.05,0,6301708,0,3863353,99,1233017874,70156
2023-05-14 20:15:01,0.00,0.03,0.05,0,6302219,0,3863913,99,1233106331,70156
2023-05-14 20:20:02,0.05,0.05,0.05,0,6302857,0,3864401,99,1233194787,70156
2023-05-14 20:25:01,0.00,0.02,0.05,0,6303334,0,3864907,99,1233283378,70156
2023-05-14 20:30:02,0.01,0.02,0.05,0,6303812,0,3865337,99,1233372078,70156
2023-05-14 20:35:01,0.01,0.02,0.05,0,6304292,0,3865824,99,1233460672,70156
2023-05-14 20:40:02,0.01,0.02,0.05,0,6304714,0,3866269,99,1233549383,70156
2023-05-14 20:45:02,0.00,0.01,0.05,0,6305207,0,3866743,99,1233638058,70156
2023-05-14 20:50:02,0.00,0.02,0.05,0,6305641,0,3867179,99,1233726796,70156
2023-05-14 20:55:02,0.03,0.02,0.05,0,6306126,0,3867661,99,1233815387,70156
2023-05-14 21:00:02,0.00,0.01,0.05,0,6306608,0,3868171,98,1233903930,70156
2023-05-14 21:05:02,0.00,0.01,0.05,0,6307112,1,3868667,97,1233992494,70156
2023-05-14 21:10:02,0.07,0.03,0.05,0,6307550,1,3869106,97,1234081217,70156
2023-05-14 21:15:01,0.01,0.03,0.05,0,6308094,0,3869573,98,1234169817,70156
2023-05-14 21:20:02,0.00,0.02,0.05,0,6308441,0,3869872,99,1234258830,70156
2023-05-14 21:25:02,0.00,0.02,0.05,0,6308974,0,3870326,99,1234347402,70156
2023-05-14 21:30:02,0.05,0.03,0.05,0,6309407,0,3870782,99,1234436084,70156
2023-05-14 21:35:02,0.00,0.03,0.05,0,6309939,0,3871285,99,1234524587,70156
2023-05-14 21:40:02,0.02,0.07,0.06,0,6311243,0,3871847,99,1234612265,70156
2023-05-14 21:45:02,0.01,0.04,0.05,0,6311765,0,3872376,99,1234700758,70156
2023-05-14 21:50:02,0.01,0.03,0.05,0,6312228,0,3872818,99,1234789453,70156
2023-05-14 21:55:02,0.04,0.05,0.05,0,6312933,0,3873379,99,1234877730,70156
2023-05-14 22:00:01,0.01,0.04,0.05,0,6313437,0,3873911,99,1234966228,70156
2023-05-14 22:05:01,0.00,0.02,0.05,0,6313946,0,3874453,99,1235054735,70156
2023-05-14 22:10:02,0.04,0.04,0.05,1,6314554,0,3874958,98,1235143203,70156
2023-05-14 22:15:02,0.00,0.02,0.05,0,6315064,0,3875499,99,1235231702,70156
2023-05-14 22:20:01,0.00,0.01,0.05,0,6315546,0,3875979,99,1235320338,70156
2023-05-14 22:25:01,0.01,0.02,0.05,0,6316094,0,3876497,99,1235408825,70156
2023-05-14 22:30:02,0.05,0.03,0.05,1,6316562,1,3876975,97,1235497418,70156
2023-05-14 22:35:02,0.00,0.01,0.05,1,6317096,1,3877516,97,1235585911,70156
2023-05-14 22:40:01,0.00,0.01,0.05,0,6317511,0,3877911,98,1235674748,70156
2023-05-14 22:45:02,0.00,0.01,0.05,0,6318188,0,3878361,99,1235763175,70156
2023-05-14 22:50:02,0.00,0.01,0.05,0,6318600,0,3878752,99,1235851979,70156
2023-05-14 22:55:02,0.00,0.01,0.05,0,6319072,0,3879245,99,1235940566,70156
2023-05-14 23:00:02,0.01,0.03,0.05,0,6319591,0,3879799,99,1236029004,70156
2023-05-14 23:05:02,0.00,0.02,0.05,0,6320339,0,3880377,99,1236117205,70156
2023-05-14 23:10:01,0.05,0.05,0.05,0,6320980,0,3880928,99,1236205601,70156
2023-05-14 23:15:02,0.00,0.03,0.05,0,6321505,0,3881463,99,1236294098,70156
2023-05-14 23:20:01,0.12,0.04,0.05,0,6321972,0,3881947,99,1236382741,70156
2023-05-14 23:25:02,0.00,0.02,0.05,0,6322486,0,3882470,99,1236471258,70156
2023-05-14 23:30:01,0.00,0.01,0.05,0,6322971,0,3882967,99,1236559868,70156
2023-05-14 23:35:02,0.02,0.05,0.05,0,6323483,0,3883495,99,1236648352,70156
2023-05-14 23:40:02,0.03,0.05,0.05,0,6323964,0,3883982,99,1236736958,70156
2023-05-14 23:45:02,0.04,0.05,0.05,0,6324495,0,3884498,99,1236825449,70156
2023-05-14 23:50:02,0.00,0.03,0.05,0,6324968,0,3885002,98,1236914028,70156
2023-05-14 23:55:02,0.02,0.02,0.05,0,6325538,0,3885546,98,1237002516,70156
