datetime,1m,5m,15m,put,rut,pst,rst,pit,rit,rnt
2023-05-13 03:55:02,0.00,0.01,0.05,0,6044572,0,3618966,98,1190268977,69321
2023-05-13 04:00:02,0.00,0.01,0.05,0,6044961,0,3619309,99,1190357877,69321
2023-05-13 04:05:01,0.01,0.03,0.05,0,6045450,0,3619794,99,1190446477,69321
2023-05-13 04:10:02,0.06,0.03,0.05,0,6045916,0,3620285,99,1190535113,69321
2023-05-13 04:15:02,0.00,0.02,0.05,1,6046591,0,3620865,98,1190623387,69321
2023-05-13 04:20:02,0.00,0.02,0.05,0,6047068,0,3621333,99,1190712036,69321
2023-05-13 04:25:01,0.08,0.06,0.05,0,6047585,0,3621872,99,1190800519,69321
2023-05-13 04:30:02,0.00,0.02,0.05,0,6048067,0,3622347,99,1190889163,69321
2023-05-13 04:35:02,0.00,0.01,0.05,0,6048595,0,3622874,99,1190977685,69321
2023-05-13 04:40:02,0.00,0.02,0.05,0,6049094,0,3623363,99,1191066311,69321
2023-05-13 04:45:02,0.05,0.03,0.05,0,6049621,0,3623901,99,1191154809,69321
2023-05-13 04:50:02,0.04,0.03,0.05,0,6050143,0,3624449,98,1191243272,69321
2023-05-13 04:55:02,0.00,0.02,0.05,0,6050663,0,3624957,98,1191331812,69321
2023-05-13 05:00:02,0.00,0.01,0.05,0,6051122,0,3625430,98,1191420500,69321
2023-05-13 05:05:01,0.03,0.02,0.05,0,6051803,0,3625958,99,1191508889,69321
2023-05-13 05:10:02,0.00,0.01,0.05,0,6052275,0,3626409,98,1191597574,69321
2023-05-13 05:15:01,0.03,0.04,0.05,0,6052796,0,3626949,98,1191686052,69321
2023-05-13 05:20:02,0.02,0.04,0.05,0,6053256,0,3627437,98,1191774688,69321
2023-05-13 05:25:01,0.00,0.01,0.05,0,6053677,0,3627874,99,1191863429,69321
2023-05-13 05:30:02,0.01,0.02,0.05,0,6054118,0,3628310,99,1191952175,69321
2023-05-13 05:35:02,0.03,0.04,0.05,0,6054624,0,3628837,99,1192040687,69321
2023-05-13 05:40:02,0.09,0.05,0.05,0,6055101,0,3629314,99,1192129326,69321
2023-05-13 05:45:02,0.04,0.07,0.05,0,6055662,0,3630038,99,1192216946,69740
2023-05-13 05:50:01,0.01,0.05,0.05,0,6056214,0,3630657,99,1192305317,69740
2023-05-13 05:55:01,0.00,0.03,0.05,0,6056725,0,3631187,99,1192393836,69740
2023-05-13 06:00:02,0.00,0.01,0.05,0,6057188,0,3631657,99,1192482515,69740
2023-05-13 06:05:01,0.06,0.07,0.05,0,6057770,0,3632209,99,1192570945,69740
2023-05-13 06:10:02,0.01,0.05,0.05,0,6058459,0,3632749,99,1192659298,69740
2023-05-13 06:15:02,0.02,0.04,0.05,0,6058995,0,3633321,98,1192747806,69740
2023-05-13 06:20:02,0.00,0.01,0.05,0,6059475,0,3633786,98,1192836476,69740
2023-05-13 06:25:02,0.00,0.01,0.05,0,6059999,0,3634301,98,1192925016,69740
2023-05-13 06:30:02,0.02,0.02,0.05,0,6060367,0,3634655,99,1193013939,69740
2023-05-13 06:35:02,0.09,0.04,0.05,0,6060831,0,3635116,99,1193102622,69740
2023-05-13 06:40:02,0.07,0.05,0.05,1,6061303,1,3635643,97,1193191193,69740
2023-05-13 06:45:01,0.10,0.06,0.05,0,6061825,0,3636194,98,1193279655,69740
2023-05-13 06:50:02,0.23,0.08,0.06,1,6062374,1,3636839,97,1193367977,69740
2023-05-13 06:55:01,0.00,0.03,0.05,0,6062762,0,3637247,99,1193456767,69740
2023-05-13 07:00:02,0.00,0.02,0.05,0,6063187,0,3637671,99,1193545534,69740
2023-05-13 07:05:02,0.00,0.01,0.05,0,6063694,0,3638185,99,1193634068,69740
2023-05-13 07:10:01,0.00,0.01,0.05,1,6064319,0,3638729,98,1193722498,69740
2023-05-13 07:15:01,0.08,0.04,0.05,0,6064825,0,3639245,99,1193811028,69740
2023-05-13 07:20:02,0.01,0.04,0.05,0,6065320,0,3639763,99,1193899606,69740
2023-05-13 07:25:02,0.01,0.04,0.05,0,6065838,0,3640303,99,1193988096,69740
2023-05-13 07:30:02,0.00,0.03,0.05,0,6066319,0,3640783,99,1194076729,69740
2023-05-13 07:35:02,0.09,0.08,0.05,0,6066840,0,3641306,99,1194165286,69740
2023-05-13 07:40:02,0.00,0.03,0.05,0,6067300,0,3641770,99,1194253956,69740
2023-05-13 07:45:02,0.00,0.02,0.05,0,6067801,0,3642277,98,1194342505,69740
2023-05-13 07:50:01,0.00,0.01,0.05,0,6068300,1,3642809,97,1194430987,69740
2023-05-13 07:55:01,0.00,0.01,0.05,0,6068777,0,3643283,99,1194518180,69740
2023-05-13 08:00:02,0.00,0.01,0.05,0,6069197,0,3643724,98,1194608399,69740
2023-05-13 08:05:02,0.03,0.03,0.05,0,6069707,0,3644201,98,1194696955,69740
2023-05-13 08:10:02,0.00,0.01,0.05,1,6070325,1,3644731,96,1194785423,69740
2023-05-13 08:15:01,0.00,0.01,0.05,0,6070849,0,3645230,98,1194872506,69740
2023-05-13 08:20:02,0.02,0.05,0.05,0,6071286,1,3645736,97,1194962610,69740
2023-05-13 08:25:01,0.02,0.04,0.05,0,6071712,0,3646110,99,1195049970,69740
2023-05-13 08:30:02,0.00,0.04,0.05,0,6072142,0,3646530,99,1195138737,69740
2023-05-13 08:35:02,0.00,0.01,0.05,0,6072645,0,3647045,99,1195228718,69740
2023-05-13 08:40:02,0.02,0.03,0.05,0,6073117,0,3647528,99,1195315925,69740
2023-05-13 08:45:02,0.09,0.06,0.05,0,6073635,0,3648076,99,1195404492,69740
2023-05-13 08:50:01,0.02,0.04,0.05,0,6074175,0,3648672,98,1195492896,69740
2023-05-13 08:55:02,0.00,0.01,0.05,0,6074706,0,3649204,99,1195581405,69740
2023-05-13 09:00:02,0.08,0.03,0.05,0,6075176,0,3649677,99,1195670060,69740
2023-05-13 09:05:01,0.00,0.01,0.05,0,6075740,0,3650250,99,1195758466,69740
2023-05-13 09:10:02,0.02,0.04,0.05,0,6078082,0,3650846,98,1195845041,69740
2023-05-13 09:15:01,0.02,0.04,0.05,0,6079716,0,3651465,98,1195932275,69740
2023-05-13 09:20:02,0.01,0.02,0.05,0,6080782,0,3651926,98,1196020346,69740
2023-05-13 09:25:02,0.01,0.04,0.05,3,6082359,0,3652439,96,1196107805,69740
2023-05-13 09:30:01,0.00,0.03,0.05,0,6084159,0,3652951,99,1196195036,69740
2023-05-13 09:35:02,0.01,0.04,0.05,0,6085218,0,3653541,98,1196282939,69740
2023-05-13 09:40:02,0.02,0.11,0.09,0,6085686,0,3653993,98,1196371622,69740
2023-05-13 09:45:01,0.06,0.06,0.06,0,6086217,0,3654525,98,1196460114,69740
2023-05-13 09:50:02,0.01,0.05,0.05,0,6086682,0,3655012,98,1196548723,69740
2023-05-13 09:55:01,0.02,0.04,0.05,0,6087115,0,3655453,99,1196637435,69740
2023-05-13 10:00:02,0.01,0.04,0.05,0,6087567,0,3655879,99,1196726176,69741
2023-05-13 10:05:02,0.01,0.05,0.05,0,6088315,0,3656463,99,1196814379,69741
2023-05-13 10:10:01,0.00,0.02,0.05,0,6088776,0,3656947,99,1196903034,69741
2023-05-13 10:15:02,0.01,0.02,0.05,0,6089295,0,3657506,99,1196991494,69741
2023-05-13 10:20:02,0.00,0.02,0.05,0,6089781,0,3657999,99,1197080100,69741
2023-05-13 10:25:02,0.01,0.02,0.05,0,6090304,0,3658522,99,1197168601,69741
2023-05-13 10:30:02,0.03,0.03,0.05,0,6090765,0,3658985,99,1197257269,69741
2023-05-13 10:35:02,0.00,0.01,0.05,0,6091271,0,3659515,98,1197345818,69741
2023-05-13 10:40:02,0.02,0.02,0.05,0,6091732,0,3660000,98,1197434490,69741
2023-05-13 10:45:02,0.01,0.02,0.05,0,6092259,0,3660538,98,1197522992,69741
2023-05-13 10:50:02,0.02,0.02,0.05,0,6092691,0,3660971,98,1197611727,69741
2023-05-13 10:55:02,0.08,0.05,0.05,0,6093182,0,3661466,99,1197700381,69741
2023-05-13 11:00:02,0.00,0.02,0.05,0,6093641,0,3661914,99,1197789076,69741
2023-05-13 11:05:02,0.16,0.05,0.06,2,6094567,0,3662447,96,1197877147,69741
2023-05-13 11:10:02,0.00,0.02,0.05,2,6095336,1,3662983,95,1197965399,69741
2023-05-13 11:15:01,0.01,0.03,0.05,0,6096228,0,3663630,98,1198053328,69741
2023-05-13 11:20:02,0.00,0.01,0.05,0,6096655,0,3664062,98,1198142068,69741
2023-05-13 11:25:02,0.01,0.02,0.05,0,6097084,0,3664526,99,1198230744,69741
2023-05-13 11:30:02,0.00,0.01,0.05,0,6097505,0,3664994,99,1198319425,69741
2023-05-13 11:35:02,0.00,0.02,0.05,0,6098010,0,3665562,99,1198407881,69741
2023-05-13 11:40:02,0.01,0.02,0.05,0,6098478,0,3666077,99,1198496459,69741
2023-05-13 11:45:02,0.00,0.01,0.05,0,6099023,0,3666655,99,1198584846,69741
2023-05-13 11:50:01,0.00,0.01,0.05,0,6099534,0,3667210,98,1198673294,69741
2023-05-13 11:55:01,0.03,0.03,0.05,0,6100051,0,3667774,99,1198761704,69741
2023-05-13 12:00:02,0.09,0.06,0.05,0,6100518,0,3668281,98,1198850310,69741
2023-05-13 12:05:02,0.05,0.04,0.05,0,6101098,0,3668877,98,1198938681,69741
2023-05-13 12:10:02,0.00,0.01,0.05,0,6101560,0,3669359,98,1199027333,69741
2023-05-13 12:15:02,0.00,0.01,0.05,0,6102153,0,3669867,99,1199115819,69741
2023-05-13 12:20:02,0.02,0.02,0.05,0,6102559,0,3670277,99,1199204625,69741
2023-05-13 12:25:01,0.00,0.01,0.05,0,6103073,0,3670812,99,1199293108,69741
2023-05-13 12:30:02,0.03,0.02,0.05,0,6103534,0,3671288,99,1199381765,69741
2023-05-13 12:35:02,0.12,0.08,0.06,1,6104474,0,3671900,97,1199469735,69741
2023-05-13 12:40:01,0.01,0.06,0.05,0,6105220,0,3672433,98,1199558020,69741
2023-05-13 12:45:01,0.08,0.04,0.05,0,6105723,0,3672949,98,1199646555,69741
2023-05-13 12:50:02,0.00,0.02,0.05,0,6106112,0,3673343,98,1199735393,69741
2023-05-13 12:55:02,0.02,0.07,0.06,0,6106544,0,3673778,99,1199824079,69741
2023-05-13 13:00:01,0.01,0.04,0.05,0,6107022,0,3674241,99,1199912724,69741
2023-05-13 13:05:02,0.00,0.01,0.05,0,6107573,0,3674790,99,1200001111,69741
2023-05-13 13:10:01,0.01,0.02,0.05,0,6108041,0,3675279,99,1200089737,69741
2023-05-13 13:15:02,0.01,0.03,0.05,0,6108718,0,3675871,99,1200178000,69741
2023-05-13 13:20:02,0.05,0.04,0.05,0,6109191,0,3676368,99,1200266615,69741
2023-05-13 13:25:02,0.01,0.05,0.05,0,6109704,0,3676900,99,1200355128,69741
2023-05-13 13:30:01,0.04,0.03,0.05,0,6110164,0,3677377,98,1200443801,69741
2023-05-13 13:35:02,0.00,0.02,0.05,0,6110681,0,3677904,98,1200532332,69741
2023-05-13 13:40:02,0.02,0.03,0.05,0,6111092,0,3678313,99,1200621135,69741
2023-05-13 13:45:01,0.00,0.01,0.05,0,6111617,0,3678770,99,1200709727,69741
2023-05-13 13:50:02,0.05,0.06,0.05,0,6112065,0,3679193,99,1200798456,69742
2023-05-13 13:55:02,0.03,0.04,0.05,0,6112610,0,3679746,99,1200886863,69742
2023-05-13 14:00:02,0.01,0.04,0.05,0,6113073,0,3680226,99,1200975508,69742
2023-05-13 14:05:01,0.00,0.02,0.05,0,6113767,0,3680812,98,1201063767,69742
2023-05-13 14:10:02,0.06,0.03,0.05,0,6114252,0,3681325,98,1201152368,69742
2023-05-13 14:15:02,0.06,0.03,0.05,0,6114766,0,3681861,98,1201240860,69742
2023-05-13 14:20:02,0.00,0.02,0.05,0,6115154,0,3682229,99,1201329723,69742
2023-05-13 14:25:02,0.00,0.01,0.05,0,6115598,0,3682682,99,1201418411,69742
2023-05-13 14:30:02,0.00,0.01,0.05,0,6116066,0,3683145,99,1201507075,69742
2023-05-13 14:35:01,0.00,0.01,0.05,0,6116574,0,3683709,99,1201595550,69742
2023-05-13 14:40:02,0.16,0.05,0.06,0,6117043,0,3684203,99,1201684165,69742
2023-05-13 14:45:02,0.01,0.04,0.05,0,6117623,0,3684761,99,1201772542,69742
2023-05-13 14:50:01,0.04,0.06,0.05,0,6118240,0,3685275,99,1201860971,69742
2023-05-13 14:55:02,0.00,0.02,0.05,0,6118807,0,3685911,98,1201949252,69742
2023-05-13 15:00:02,0.04,0.03,0.05,0,6119308,0,3686418,98,1202037868,69742
2023-05-13 15:05:02,0.00,0.01,0.05,0,6119808,0,3686928,98,1202126430,69742
2023-05-13 15:10:02,0.00,0.01,0.05,0,6120206,0,3687280,99,1202215312,69742
2023-05-13 15:15:02,0.07,0.10,0.07,0,6120808,0,3687800,99,1202303733,69742
2023-05-13 15:20:02,0.00,0.04,0.05,0,6121322,0,3688350,99,1202392237,69742
2023-05-13 15:25:02,0.00,0.02,0.05,0,6121815,0,3688858,99,1202480788,69742
2023-05-13 15:30:01,0.06,0.04,0.05,0,6122282,0,3689331,98,1202569379,69742
2023-05-13 15:35:02,0.03,0.05,0.05,0,6122807,0,3689877,98,1202657885,69742
2023-05-13 15:40:02,0.00,0.02,0.05,0,6123305,0,3690363,98,1202746515,69742
2023-05-13 15:45:02,0.16,0.05,0.06,0,6123778,0,3690860,98,1202835105,69742
2023-05-13 15:50:02,0.19,0.10,0.07,0,6124172,0,3691217,99,1202923990,69742
2023-05-13 15:55:02,0.00,0.04,0.05,0,6124699,0,3691774,99,1203012419,69742
2023-05-13 16:00:02,0.05,0.06,0.05,0,6125206,0,3692265,99,1203101034,69742
2023-05-13 16:05:02,0.02,0.04,0.05,0,6125849,0,3692816,99,1203189379,69742
2023-05-13 16:10:02,0.00,0.01,0.05,0,6126572,0,3693388,99,1203277648,69742
2023-05-13 16:15:02,0.01,0.04,0.05,0,6127260,0,3693989,99,1203365823,69742
2023-05-13 16:20:01,0.01,0.05,0.05,0,6127743,0,3694503,98,1203452929,69742
2023-05-13 16:25:01,0.00,0.04,0.05,0,6128238,0,3695068,98,1203541480,69742
2023-05-13 16:30:02,0.04,0.07,0.05,0,6128712,0,3695561,98,1203630126,69742
2023-05-13 16:35:01,0.00,0.04,0.05,0,6129153,0,3695989,99,1203718836,69742
2023-05-13 16:40:02,0.04,0.03,0.05,0,6129604,0,3696417,99,1203807472,69742
2023-05-13 16:45:02,0.01,0.03,0.05,0,6130106,0,3696941,99,1203897414,69742
2023-05-13 16:50:02,0.17,0.06,0.06,0,6130582,0,3697431,99,1203984561,69742
2023-05-13 16:55:02,0.00,0.02,0.05,0,6131546,0,3698029,99,1204072466,69742
2023-05-13 17:00:02,0.00,0.01,0.05,0,6132073,0,3698531,98,1204160933,69742
2023-05-13 17:05:02,0.00,0.01,0.05,0,6132599,0,3699082,98,1204249378,69742
2023-05-13 17:10:02,0.00,0.01,0.05,0,6133076,0,3699569,98,1204337980,69742
2023-05-13 17:15:02,0.01,0.03,0.05,0,6133668,0,3700083,98,1204426433,69742
2023-05-13 17:20:02,0.01,0.02,0.05,0,6134071,0,3700484,99,1204515303,69742
2023-05-13 17:25:02,0.04,0.04,0.05,0,6134552,0,3700964,99,1204603897,69742
2023-05-13 17:30:02,0.00,0.01,0.05,0,6135030,0,3701497,99,1204692438,69742
2023-05-13 17:35:02,0.00,0.01,0.05,0,6135536,0,3702017,99,1204780963,69743
2023-05-13 17:40:02,0.00,0.02,0.05,0,6136031,0,3702502,99,1204869524,69743
2023-05-13 17:45:02,0.05,0.04,0.05,0,6136573,0,3703060,98,1204957985,69743
2023-05-13 17:50:01,0.01,0.04,0.05,0,6137043,0,3703559,98,1205046568,69743
2023-05-13 17:55:02,0.01,0.04,0.05,1,6138001,0,3704210,97,1205134209,69743
2023-05-13 18:00:01,0.00,0.02,0.05,0,6138826,0,3704661,99,1205222374,69743
2023-05-13 18:05:02,0.03,0.03,0.05,0,6139426,0,3705163,99,1205310802,69743
2023-05-13 18:10:01,0.00,0.01,0.05,0,6139909,0,3705661,99,1205399477,69743
2023-05-13 18:15:01,0.00,0.01,0.05,0,6140572,0,3706228,99,1205487808,69743
2023-05-13 18:20:02,0.09,0.05,0.05,0,6141037,0,3706713,99,1205576456,69743
2023-05-13 18:25:02,0.04,0.04,0.05,0,6141542,0,3707239,99,1205664983,69743
2023-05-13 18:30:01,0.00,0.02,0.05,0,6141997,0,3707711,98,1205753643,69743
2023-05-13 18:35:02,0.05,0.03,0.05,0,6142527,1,3708271,97,1205842110,69743
2023-05-13 18:40:02,0.04,0.04,0.05,0,6142996,0,3708738,98,1205930767,69743
2023-05-13 18:45:02,0.01,0.03,0.05,0,6143416,0,3709169,99,1206019511,69743
2023-05-13 18:50:01,0.02,0.02,0.05,0,6143837,0,3709561,99,1206108291,69743
2023-05-13 18:55:01,0.02,0.02,0.05,0,6144412,0,3710149,99,1206196554,69743
2023-05-13 19:00:01,0.01,0.02,0.05,0,6144913,0,3710635,99,1206285182,69743
2023-05-13 19:05:01,0.03,0.06,0.05,0,6145648,0,3711216,98,1206373312,69743
2023-05-13 19:10:02,0.00,0.02,0.05,0,6146271,0,3711758,98,1206461701,69743
2023-05-13 19:15:01,0.11,0.06,0.05,0,6146774,0,3712315,98,1206550201,69743
2023-05-13 19:20:02,0.00,0.03,0.05,0,6147253,0,3712834,98,1206638820,69743
2023-05-13 19:25:02,0.00,0.01,0.05,0,6147702,0,3713286,99,1206727538,69743
2023-05-13 19:30:01,0.01,0.03,0.05,0,6148125,0,3713715,99,1206816298,69743
2023-05-13 19:35:02,0.02,0.05,0.05,0,6148606,0,3714255,99,1206904803,69743
2023-05-13 19:40:01,0.00,0.02,0.05,0,6149076,0,3714756,99,1206993420,69743
2023-05-13 19:45:02,0.00,0.01,0.05,0,6149589,0,3715274,99,1207082025,69743
2023-05-13 19:50:02,0.00,0.01,0.05,0,6150092,0,3715779,99,1207170625,69743
2023-05-13 19:55:02,0.06,0.04,0.05,0,6150650,0,3716348,99,1207259014,69743
2023-05-13 20:00:02,0.00,0.02,0.05,0,6151127,1,3716868,98,1207347597,69743
2023-05-13 20:05:01,0.12,0.07,0.05,0,6151662,0,3717432,98,1207436033,69743
2023-05-13 20:10:02,0.01,0.06,0.05,0,6152158,0,3717910,98,1207524670,69743
2023-05-13 20:15:02,0.00,0.02,0.05,1,6152756,0,3718392,98,1207613136,69743
2023-05-13 20:20:01,0.00,0.01,0.05,0,6153168,0,3718884,99,1207701810,69743
2023-05-13 20:25:02,0.02,0.02,0.05,0,6153838,0,3719460,98,1207790076,69743
2023-05-13 20:30:02,0.00,0.02,0.05,0,6154510,0,3720031,99,1207878336,69743
2023-05-13 20:35:01,0.00,0.02,0.05,0,6155025,0,3720581,98,1207965313,69743
2023-05-13 20:40:01,0.00,0.01,0.05,0,6155533,0,3721068,98,1208055348,69743
2023-05-13 20:45:02,0.01,0.02,0.05,0,6156042,0,3721608,98,1208143944,69743
2023-05-13 20:50:02,0.10,0.05,0.05,0,6156507,0,3722030,98,1208232657,69743
2023-05-13 20:55:02,0.00,0.02,0.05,0,6157031,0,3722572,99,1208319670,69743
2023-05-13 21:00:02,0.06,0.05,0.05,0,6157504,0,3723072,99,1208409698,69743
2023-05-13 21:05:01,0.08,0.03,0.05,1,6158182,0,3723694,98,1208496498,69743
2023-05-13 21:10:01,0.01,0.02,0.05,0,6158642,0,3724206,99,1208585105,69743
2023-05-13 21:15:02,0.00,0.01,0.05,0,6159152,0,3724714,99,1208673637,69743
2023-05-13 21:20:02,0.00,0.01,0.05,0,6159619,0,3725204,99,1208762271,69743
2023-05-13 21:25:02,0.00,0.01,0.05,0,6160160,0,3725805,98,1208850660,69743
2023-05-13 21:30:02,0.10,0.04,0.05,0,6160628,0,3726295,98,1208939292,69743
2023-05-13 21:35:01,0.01,0.03,0.05,0,6161113,0,3726826,98,1209027823,69743
2023-05-13 21:40:02,0.01,0.02,0.05,0,6161546,0,3727286,98,1209116524,69743
2023-05-13 21:45:02,0.01,0.04,0.05,0,6161957,0,3727702,99,1209205304,69743
2023-05-13 21:50:01,0.30,0.08,0.07,0,6162466,0,3728131,99,1209293978,69743
2023-05-13 21:55:02,0.01,0.05,0.05,0,6163028,0,3728737,99,1209382304,69743
2023-05-13 22:00:02,0.07,0.03,0.05,0,6163526,0,3729233,98,1209470900,69743
2023-05-13 22:05:01,0.05,0.07,0.06,0,6164051,0,3729774,98,1209559396,69743
2023-05-13 22:10:01,0.03,0.05,0.05,1,6164684,0,3730329,97,1209647804,69743
2023-05-13 22:15:02,0.01,0.04,0.05,0,6165131,0,3730807,99,1209736480,69743
2023-05-13 22:20:01,0.00,0.03,0.05,0,6165539,0,3731230,99,1209825283,69743
2023-05-13 22:25:02,0.00,0.02,0.05,0,6165999,0,3731716,99,1209913982,69743
2023-05-13 22:30:02,0.00,0.01,0.05,0,6166521,0,3732195,99,1210002554,69743
2023-05-13 22:35:02,0.00,0.01,0.05,0,6167027,0,3732739,99,1210091113,69743
2023-05-13 22:40:02,0.00,0.01,0.05,0,6167508,0,3733243,99,1210179717,69743
2023-05-13 22:45:02,0.00,0.01,0.05,0,6168029,0,3733781,99,1210268225,69743
2023-05-13 22:50:02,0.00,0.01,0.05,0,6168493,0,3734258,99,1210356871,69743
2023-05-13 22:55:01,0.04,0.03,0.05,0,6169035,0,3734840,98,1210445231,69743
2023-05-13 23:00:02,0.12,0.08,0.06,1,6169590,0,3735339,97,1210533766,69743
2023-05-13 23:05:02,0.11,0.09,0.06,0,6170276,0,3735951,98,1210621966,69743
2023-05-13 23:10:01,0.00,0.03,0.05,0,6170863,0,3736430,98,1210710494,69743
2023-05-13 23:15:02,0.01,0.06,0.06,0,6171294,0,3736851,99,1210799220,69743
2023-05-13 23:20:02,0.00,0.02,0.05,0,6171732,0,3737280,99,1210887926,69743
2023-05-13 23:25:02,0.00,0.01,0.05,0,6172233,0,3737820,99,1210976406,69743
2023-05-13 23:30:01,0.05,0.03,0.05,0,6172686,0,3738296,98,1211065063,69743
2023-05-13 23:35:02,0.00,0.04,0.05,0,6173195,0,3738864,98,1211153537,69743
2023-05-13 23:40:01,0.00,0.01,0.05,0,6173665,0,3739301,98,1211242248,69743
2023-05-13 23:45:02,0.00,0.01,0.05,0,6174110,0,3739746,99,1211330939,69743
2023-05-13 23:50:02,0.01,0.03,0.05,0,6174572,0,3740191,99,1211419639,69743
2023-05-13 23:55:02,0.01,0.04,0.05,0,6175166,0,3740800,99,1211507941,69743
