datetime,in,out
2023-05-19 00:00:04,212194,1103662
2023-05-19 00:05:03,212194,1103662
2023-05-19 00:10:04,212194,1103662
2023-05-19 00:15:03,212194,1103662
2023-05-19 00:20:04,212194,1103728
2023-05-19 00:25:04,212194,1103728
2023-05-19 00:30:04,212194,1103728
2023-05-19 00:35:04,212194,1103794
2023-05-19 00:40:03,212194,1103794
2023-05-19 00:45:03,212194,1103794
2023-05-19 00:50:04,212194,1103794
2023-05-19 00:55:04,212194,1103794
2023-05-19 01:00:03,212194,1103794
2023-05-19 01:05:04,212194,1103794
2023-05-19 01:10:04,212194,1103794
2023-05-19 01:15:04,212194,1103794
2023-05-19 01:20:04,212194,1103794
2023-05-19 01:25:03,212194,1103794
2023-05-19 01:30:04,212194,1103794
2023-05-19 01:35:03,212194,1103794
2023-05-19 01:40:04,212194,1103794
2023-05-19 01:45:03,212194,1103794
2023-05-19 01:50:04,212194,1103794
2023-05-19 01:55:03,212194,1103794
2023-05-19 02:00:04,212194,1103794
2023-05-19 02:05:03,212194,1103794
2023-05-19 02:10:03,212194,1103794
2023-05-19 02:15:04,212194,1103794
2023-05-19 02:20:04,212194,1103794
2023-05-19 02:25:03,212194,1103794
2023-05-19 02:30:04,212194,1103794
2023-05-19 02:35:03,212194,1103794
2023-05-19 02:40:04,212194,1103794
2023-05-19 02:45:03,212194,1103794
2023-05-19 02:50:03,212194,1103794
2023-05-19 02:55:03,212194,1103794
2023-05-19 03:00:04,212194,1103794
2023-05-19 03:05:04,212194,1103794
2023-05-19 03:10:04,212194,1103794
2023-05-19 03:15:04,212194,1103794
2023-05-19 03:20:04,212194,1103794
2023-05-19 03:25:04,212194,1103794
2023-05-19 03:30:03,212194,1103794
2023-05-19 03:35:03,212194,1103794
2023-05-19 03:40:04,212194,1103794
2023-05-19 03:45:04,212194,1103794
2023-05-19 03:50:04,212194,1103794
2023-05-19 03:55:04,212194,1103794
2023-05-19 04:00:04,212194,1103794
2023-05-19 04:05:04,212194,1103794
2023-05-19 04:10:03,212194,1103794
2023-05-19 04:15:04,212194,1103794
2023-05-19 04:20:04,212194,1103794
2023-05-19 04:25:04,212194,1103794
2023-05-19 04:30:04,212194,1103794
2023-05-19 04:35:04,212194,1103794
2023-05-19 04:40:04,212194,1103794
2023-05-19 04:45:03,212194,1103794
