datetime,in,out
2023-05-08 00:00:04,59988473,14345398
2023-05-08 00:05:04,59988473,14345398
2023-05-08 00:10:04,59988473,14345398
2023-05-08 00:15:04,59988473,14345398
2023-05-08 00:20:04,59988473,14345398
2023-05-08 00:25:04,59988473,14345398
2023-05-08 00:30:04,59989043,14345968
2023-05-08 00:35:04,59989043,14345968
2023-05-08 00:40:03,59989043,14345968
2023-05-08 00:45:03,59989043,14345968
2023-05-08 00:50:04,59989043,14345968
2023-05-08 00:55:04,59989043,14345968
2023-05-08 01:00:04,59989043,14345968
2023-05-08 01:05:03,59989043,14345968
2023-05-08 01:10:04,59989043,14345968
2023-05-08 01:15:04,59989043,14345968
2023-05-08 01:20:04,59989043,14345968
2023-05-08 01:25:03,59989043,14345968
2023-05-08 01:30:04,59989043,14345968
2023-05-08 01:35:04,59989043,14345968
2023-05-08 01:40:04,59989043,14345968
2023-05-08 01:45:03,59989043,14345968
2023-05-08 01:50:03,59989043,14345968
2023-05-08 01:55:04,59989043,14345968
2023-05-08 02:00:04,59989043,14345968
2023-05-08 02:05:04,59989043,14345968
2023-05-08 02:10:03,59989043,14345968
2023-05-08 02:15:03,59989043,14345968
2023-05-08 02:20:04,59989043,14345968
2023-05-08 02:25:04,59989043,14345968
2023-05-08 02:30:03,59989349,14346274
2023-05-08 02:35:04,59989349,14346274
2023-05-08 02:40:04,59989349,14346274
2023-05-08 02:45:04,59989349,14346274
2023-05-08 02:50:03,59989349,14346274
2023-05-08 02:55:03,59989349,14346274
2023-05-08 03:00:04,59989349,14346274
2023-05-08 03:05:04,59989349,14346274
2023-05-08 03:10:04,59989349,14346274
2023-05-08 03:15:03,59989349,14346274
2023-05-08 03:20:03,59989349,14346274
2023-05-08 03:25:04,59989349,14346274
2023-05-08 03:30:04,59989349,14346274
2023-05-08 03:35:04,59989349,14346274
2023-05-08 03:40:04,59989349,14346274
2023-05-08 03:45:04,59989349,14346274
2023-05-08 03:50:04,59989349,14346274
2023-05-08 03:55:04,59989349,14346274
2023-05-08 04:00:04,59989349,14346274
2023-05-08 04:05:04,59989349,14346274
2023-05-08 04:10:03,59989349,14346274
2023-05-08 04:15:03,59989349,14346274
2023-05-08 04:20:04,59989349,14346274
2023-05-08 04:25:04,59989349,14346274
2023-05-08 04:30:04,59989697,14346574
2023-05-08 04:35:04,59989697,14346574
2023-05-08 04:40:04,59989697,14346574
