datetime,in,out
2023-05-09 19:10:04,443414,221916
2023-05-09 19:15:03,3835534,1682539
2023-05-09 19:20:04,3858630,2103520
2023-05-09 19:25:03,10866792,2245836
2023-05-09 19:30:04,18137741,2432938
2023-05-09 19:35:03,18137741,2432938
2023-05-09 19:40:04,18370410,3786420
2023-05-09 19:45:03,18370410,3786420
2023-05-09 19:50:04,18370410,3786486
2023-05-09 19:55:03,18370410,3786486
2023-05-09 20:00:04,18370410,3786486
2023-05-09 20:05:04,18370410,3786486
2023-05-09 20:10:04,18370410,3786486
2023-05-09 20:15:04,18370410,3786486
2023-05-09 20:20:04,18370410,3786486
2023-05-09 20:25:03,18488911,5041505
2023-05-09 20:30:04,18488911,5041505
2023-05-09 20:35:03,18488911,5041505
2023-05-09 20:40:04,18488911,5041505
2023-05-09 20:45:04,18488911,5041505
2023-05-09 20:50:04,21090533,5762109
2023-05-09 20:55:03,21090533,5762109
2023-05-09 21:00:04,21096162,5901035
2023-05-09 21:05:04,21096162,5901101
2023-05-09 21:10:04,23637313,6460018
2023-05-09 21:15:03,23677230,7058952
2023-05-09 21:20:05,23677230,7058952
2023-05-09 21:25:03,23677230,7058952
2023-05-09 21:30:04,23677230,7058952
2023-05-09 21:35:03,23677230,7058952
2023-05-09 21:40:04,26237057,7895862
2023-05-09 21:45:03,26237381,7896234
2023-05-09 21:50:04,26237381,7896234
2023-05-09 21:55:04,26237381,7896234
2023-05-09 22:00:06,26237381,7896234
2023-05-09 22:05:04,26237381,7896234
2023-05-09 22:10:05,26237381,7896234
2023-05-09 22:15:04,26237381,7896234
2023-05-09 22:20:06,26237381,7896234
2023-05-09 22:25:04,26237381,7896234
2023-05-09 22:30:05,26237381,7896234
2023-05-09 22:35:04,28571073,9283250
2023-05-09 22:40:05,28571073,9283250
2023-05-09 22:45:04,28571073,9283250
2023-05-09 22:50:05,28571073,9283250
2023-05-09 22:55:04,31175177,9718681
2023-05-09 23:00:05,31175177,9718681
2023-05-09 23:05:04,31175177,9718681
2023-05-09 23:10:05,31175177,9718681
2023-05-09 23:15:04,31175177,9718681
2023-05-09 23:20:06,31175177,9718681
2023-05-09 23:25:04,31175177,9718681
2023-05-09 23:30:06,31175177,9718681
2023-05-09 23:35:04,31175177,9718681
2023-05-09 23:40:05,31175177,9718681
2023-05-09 23:45:04,31175177,9718681
2023-05-09 23:50:05,31175177,9718681
2023-05-09 23:55:05,33722880,10435009
