datetime,in,out
2023-05-21 00:00:04,0,548
2023-05-21 00:05:04,0,548
2023-05-21 00:10:05,0,548
2023-05-21 00:15:04,0,548
2023-05-21 00:20:04,0,548
2023-05-21 00:25:03,0,548
2023-05-21 00:30:04,0,548
2023-05-21 00:35:04,0,548
2023-05-21 00:40:04,0,548
2023-05-21 00:45:03,0,548
2023-05-21 00:50:04,0,548
2023-05-21 00:55:03,0,548
2023-05-21 01:00:04,0,548
2023-05-21 01:05:04,0,548
2023-05-21 01:10:04,0,548
2023-05-21 01:15:04,0,548
2023-05-21 01:20:05,0,548
2023-05-21 01:25:04,0,548
2023-05-21 01:30:04,0,548
2023-05-21 01:35:04,0,548
2023-05-21 01:40:04,0,548
2023-05-21 01:45:04,0,548
2023-05-21 01:50:05,0,548
2023-05-21 01:55:03,0,548
2023-05-21 02:00:04,0,548
2023-05-21 02:05:04,0,548
2023-05-21 02:10:04,0,548
2023-05-21 02:15:04,0,548
2023-05-21 02:20:04,0,548
2023-05-21 02:25:03,0,548
2023-05-21 02:30:04,0,548
2023-05-21 02:35:04,0,548
2023-05-21 02:40:05,0,548
2023-05-21 02:45:04,0,548
2023-05-21 02:50:04,0,548
2023-05-21 02:55:04,0,548
2023-05-21 03:00:04,0,548
2023-05-21 03:05:04,0,548
2023-05-21 03:10:04,0,548
2023-05-21 03:15:04,0,548
2023-05-21 03:20:04,0,548
2023-05-21 03:25:04,0,548
2023-05-21 03:30:04,0,548
2023-05-21 03:35:04,0,548
2023-05-21 03:40:04,0,548
2023-05-21 03:45:04,0,548
2023-05-21 03:50:04,0,548
2023-05-21 03:55:04,0,548
2023-05-21 04:00:04,0,548
2023-05-21 04:05:04,0,548
2023-05-21 04:10:04,0,548
2023-05-21 04:15:04,0,548
2023-05-21 04:20:05,0,548
2023-05-21 04:25:03,0,548
2023-05-21 04:30:04,0,548
2023-05-21 04:35:04,0,548
2023-05-21 04:40:05,0,548
2023-05-21 04:45:04,0,548
2023-05-21 04:50:05,0,548
2023-05-21 04:55:04,0,548
2023-05-21 05:00:04,0,548
2023-05-21 05:05:04,0,548
2023-05-21 05:10:05,0,548
2023-05-21 05:15:04,0,548
2023-05-21 05:20:04,0,548
2023-05-21 05:25:04,0,548
2023-05-21 05:30:05,0,548
2023-05-21 05:35:04,0,548
2023-05-21 05:40:05,0,548
2023-05-21 05:45:03,0,548
2023-05-21 05:50:04,0,548
2023-05-21 05:55:04,0,548
2023-05-21 06:00:04,0,548
2023-05-21 06:05:04,0,548
2023-05-21 06:10:04,0,548
2023-05-21 06:15:04,0,548
2023-05-21 06:20:04,0,548
2023-05-21 06:25:04,0,548
2023-05-21 06:30:05,0,548
2023-05-21 06:35:04,0,548
2023-05-21 06:40:04,0,548
2023-05-21 06:45:04,0,548
2023-05-21 06:50:05,0,548
2023-05-21 06:55:04,0,548
2023-05-21 07:00:05,0,548
2023-05-21 07:05:03,0,548
2023-05-21 07:10:04,0,548
2023-05-21 07:15:03,0,548
2023-05-21 07:20:04,0,548
2023-05-21 07:25:04,0,548
2023-05-21 07:30:04,0,548
2023-05-21 07:35:04,0,548
2023-05-21 07:40:04,0,548
2023-05-21 07:45:03,0,548
2023-05-21 07:50:04,0,548
2023-05-21 07:55:04,0,548
2023-05-21 08:00:05,0,548
2023-05-21 08:05:04,0,548
2023-05-21 08:10:04,0,548
2023-05-21 08:15:04,0,548
2023-05-21 08:20:04,0,548
2023-05-21 08:25:04,0,548
2023-05-21 08:30:05,0,548
2023-05-21 08:35:03,0,548
2023-05-21 08:40:04,0,548
2023-05-21 08:45:04,0,548
2023-05-21 08:50:04,0,548
2023-05-21 08:55:04,0,548
2023-05-21 09:00:04,0,548
2023-05-21 09:05:04,0,548
2023-05-21 09:10:04,0,548
2023-05-21 09:15:04,0,548
2023-05-21 09:20:04,0,548
2023-05-21 09:25:04,0,548
2023-05-21 09:30:04,0,548
2023-05-21 09:35:04,0,548
2023-05-21 09:40:04,0,548
2023-05-21 09:45:04,0,548
2023-05-21 09:50:04,0,548
2023-05-21 09:55:04,0,548
2023-05-21 10:00:05,0,548
2023-05-21 10:05:03,0,548
2023-05-21 10:10:04,0,548
2023-05-21 10:15:04,0,548
2023-05-21 10:20:04,0,548
2023-05-21 10:25:03,0,548
2023-05-21 10:30:04,0,548
