datetime,in,out
2023-05-14 00:00:05,0,648
2023-05-14 00:05:04,0,648
2023-05-14 00:10:05,0,648
2023-05-14 00:15:04,0,648
2023-05-14 00:20:04,0,648
2023-05-14 00:25:04,0,648
2023-05-14 00:30:05,0,648
2023-05-14 00:35:04,0,648
2023-05-14 00:40:04,0,648
2023-05-14 00:45:04,0,648
2023-05-14 00:50:05,0,648
2023-05-14 00:55:04,0,648
2023-05-14 01:00:05,0,648
2023-05-14 01:05:04,0,648
2023-05-14 01:10:05,0,648
2023-05-14 01:15:05,0,648
2023-05-14 01:20:04,0,648
2023-05-14 01:25:04,0,648
2023-05-14 01:30:05,0,648
2023-05-14 01:35:05,0,648
2023-05-14 01:40:05,0,648
2023-05-14 01:45:04,0,648
2023-05-14 01:50:04,0,648
2023-05-14 01:55:04,0,648
2023-05-14 02:00:05,0,648
2023-05-14 02:05:04,0,648
2023-05-14 02:10:05,0,648
2023-05-14 02:15:04,0,648
2023-05-14 02:20:05,0,648
2023-05-14 02:25:04,0,648
2023-05-14 02:30:04,0,648
2023-05-14 02:35:04,0,648
2023-05-14 02:40:05,0,648
2023-05-14 02:45:04,0,648
2023-05-14 02:50:05,0,648
2023-05-14 02:55:04,0,648
2023-05-14 03:00:06,0,648
2023-05-14 03:05:04,0,648
2023-05-14 03:10:05,0,648
2023-05-14 03:15:04,0,648
2023-05-14 03:20:04,0,648
2023-05-14 03:25:04,0,648
2023-05-14 03:30:05,0,648
2023-05-14 03:35:04,0,648
2023-05-14 03:40:05,0,648
2023-05-14 03:45:04,0,648
2023-05-14 03:50:05,0,648
2023-05-14 03:55:04,0,648
2023-05-14 04:00:05,0,648
2023-05-14 04:05:04,0,648
2023-05-14 04:10:05,0,648
2023-05-14 04:15:04,0,648
2023-05-14 04:20:05,0,648
2023-05-14 04:25:04,0,648
2023-05-14 04:30:05,0,648
2023-05-14 04:35:04,0,648
2023-05-14 04:40:05,0,648
2023-05-14 04:45:04,0,648
2023-05-14 04:50:05,0,648
2023-05-14 04:55:04,0,648
2023-05-14 05:00:05,0,648
