datetime,in,out
2023-05-11 00:00:05,32373187,49477543
2023-05-11 00:05:05,32373187,49477543
2023-05-11 00:10:05,32373187,49477543
2023-05-11 00:15:04,32373187,49477543
2023-05-11 00:20:05,32373187,49477543
2023-05-11 00:25:04,32373187,49477543
2023-05-11 00:30:06,32373187,49477543
2023-05-11 00:35:04,32373187,49477543
2023-05-11 00:40:05,32373187,49477543
2023-05-11 00:45:04,32373187,49477543
2023-05-11 00:50:05,32373187,49477543
2023-05-11 00:55:05,32373187,49477543
2023-05-11 01:00:05,32373187,49477543
2023-05-11 01:05:04,32373187,49477543
2023-05-11 01:10:05,32373187,49477543
2023-05-11 01:15:04,32373187,49477543
2023-05-11 01:20:05,32373187,49477543
2023-05-11 01:25:05,32373187,49477543
2023-05-11 01:30:05,32373187,49477543
2023-05-11 01:35:04,32373187,49477543
2023-05-11 01:40:05,32373187,49477543
2023-05-11 01:45:04,32373187,49477543
2023-05-11 01:50:05,32373187,49477543
2023-05-11 01:55:04,32373187,49477543
2023-05-11 02:00:05,32373187,49477543
2023-05-11 02:05:05,32373187,49477543
2023-05-11 02:10:05,32373187,49477543
2023-05-11 02:15:04,32373187,49477543
2023-05-11 02:20:05,32373187,49477543
2023-05-11 02:25:04,32373187,49477543
2023-05-11 02:30:05,32373187,49477543
2023-05-11 02:35:04,32373187,49477543
2023-05-11 02:40:05,32373187,49477543
2023-05-11 02:45:05,32373187,49477543
2023-05-11 02:50:05,32373187,49477543
2023-05-11 02:55:04,32373187,49477543
2023-05-11 03:00:05,32373187,49477543
2023-05-11 03:05:04,32373187,49477543
2023-05-11 03:10:05,32373187,49477543
2023-05-11 03:15:04,32373187,49477543
2023-05-11 03:20:06,32373187,49477543
2023-05-11 03:25:04,32373187,49477543
2023-05-11 03:30:05,32373187,49477543
2023-05-11 03:35:04,32373187,49477543
2023-05-11 03:40:05,32373187,49477543
2023-05-11 03:45:04,32373187,49477543
2023-05-11 03:50:06,32373187,49477543
2023-05-11 03:55:05,32373187,49477543
2023-05-11 04:00:05,32373187,49477543
2023-05-11 04:05:04,32373187,49477543
2023-05-11 04:10:05,32373187,49477543
2023-05-11 04:15:04,32373187,49477543
2023-05-11 04:20:05,32373187,49477543
2023-05-11 04:25:04,32373187,49477543
2023-05-11 04:30:05,32373187,49477543
2023-05-11 04:35:04,32373187,49477543
2023-05-11 04:40:04,32373187,49477543
2023-05-11 04:45:05,32373187,49477543
2023-05-11 04:50:05,32373187,49477543
2023-05-11 04:55:04,32373187,49477543
2023-05-11 05:00:05,32373187,49477543
2023-05-11 05:05:05,32373187,49477543
2023-05-11 05:10:05,32373187,49477543
2023-05-11 05:15:04,32373187,49477543
2023-05-11 05:20:05,32373187,49477543
2023-05-11 05:25:04,32373187,49477543
2023-05-11 05:30:05,32373187,49477543
2023-05-11 05:35:04,32373187,49477543
2023-05-11 05:40:05,32373187,49477543
2023-05-11 05:45:05,32373187,49477543
2023-05-11 05:50:05,32373187,49477543
2023-05-11 05:55:04,32373187,49477609
2023-05-11 06:00:05,32373187,49477609
2023-05-11 06:05:05,32373187,49477609
2023-05-11 06:10:05,32373187,49477609
2023-05-11 06:15:04,32373187,49477609
2023-05-11 06:20:05,32373187,49477609
2023-05-11 06:25:04,32373187,49477609
2023-05-11 06:30:06,32373187,49477609
2023-05-11 06:35:04,32373187,49477609
2023-05-11 06:40:06,32373187,49477609
2023-05-11 06:45:04,32373187,49477609
2023-05-11 06:50:05,32373187,49477609
2023-05-11 06:55:04,32373187,49477609
2023-05-11 07:00:05,32373187,49477609
