datetime,in,out
2023-05-09 00:00:03,84858,6149
2023-05-09 00:05:03,84858,6149
2023-05-09 00:10:02,84858,6149
2023-05-09 00:15:02,84858,6149
2023-05-09 00:20:02,84858,6149
2023-05-09 00:25:03,84858,6149
2023-05-09 00:30:02,84858,6149
2023-05-09 00:35:02,84858,6149
2023-05-09 00:40:03,84858,6149
2023-05-09 00:45:02,84858,6149
2023-05-09 00:50:02,84858,6149
2023-05-09 00:55:02,84858,6149
2023-05-09 01:00:02,84858,6149
2023-05-09 01:05:02,84858,6149
2023-05-09 01:10:03,84858,6149
2023-05-09 01:15:02,84858,6149
2023-05-09 01:20:02,84858,6149
2023-05-09 01:25:03,84858,6149
2023-05-09 01:30:02,84858,6149
2023-05-09 01:35:02,84858,6149
2023-05-09 01:40:03,84858,6149
2023-05-09 01:45:03,84858,6149
2023-05-09 01:50:02,84858,6149
2023-05-09 01:55:02,84858,6149
2023-05-09 02:00:03,84858,6149
2023-05-09 02:05:03,84858,6149
2023-05-09 02:10:03,84858,6149
2023-05-09 02:15:03,84858,6149
2023-05-09 02:20:03,84858,6149
2023-05-09 02:25:02,84858,6149
2023-05-09 02:30:03,84858,6149
2023-05-09 02:35:03,84858,6149
2023-05-09 02:40:03,84858,6149
2023-05-09 02:45:02,84858,6149
2023-05-09 02:50:02,84858,6149
2023-05-09 02:55:02,84858,6149
2023-05-09 03:00:02,84858,6149
2023-05-09 03:05:02,84858,6149
2023-05-09 03:10:02,84858,6149
2023-05-09 03:15:02,84858,6149
2023-05-09 03:20:02,84858,6149
2023-05-09 03:25:02,84858,6149
2023-05-09 03:30:03,84858,6149
2023-05-09 03:35:02,84858,6149
2023-05-09 03:40:03,84858,6149
2023-05-09 03:45:03,84858,6149
2023-05-09 03:50:03,84858,6149
2023-05-09 03:55:02,84858,6149
2023-05-09 04:00:02,84858,6149
2023-05-09 04:05:02,84858,6149
2023-05-09 04:10:02,84858,6149
2023-05-09 04:15:03,84858,6149
2023-05-09 04:20:03,84858,6149
2023-05-09 04:25:02,84858,6149
2023-05-09 04:30:04,84858,6149
2023-05-09 04:35:03,84858,6149
2023-05-09 04:40:04,84858,6149
2023-05-09 04:45:03,84858,6149
2023-05-09 04:50:03,84858,6149
2023-05-09 04:55:03,84858,6149
2023-05-09 05:00:04,84858,6149
2023-05-09 05:05:03,84858,6149
2023-05-09 05:10:04,84858,6149
2023-05-09 05:15:03,84858,6149
2023-05-09 05:20:04,84858,6149
2023-05-09 05:25:03,84858,6149
2023-05-09 05:30:04,84858,6149
2023-05-09 05:35:03,84858,6149
