datetime,in,out
2023-05-05 00:00:03,10725790,1727408
2023-05-05 00:05:03,10725790,1727408
2023-05-05 00:10:04,10725790,1727408
2023-05-05 00:15:03,10725790,1727408
2023-05-05 00:20:03,10725790,1727408
2023-05-05 00:25:03,10725790,1727482
2023-05-05 00:30:03,10725790,1727482
2023-05-05 00:35:04,10725790,1727482
2023-05-05 00:40:03,10725790,1727482
2023-05-05 00:45:03,10725790,1727482
2023-05-05 00:50:03,10725790,1727482
2023-05-05 00:55:03,10725790,1727482
2023-05-05 01:00:04,10725790,1727482
2023-05-05 01:05:03,10725790,1727482
2023-05-05 01:10:03,10725790,1727482
2023-05-05 01:15:03,10725790,1727482
2023-05-05 01:20:04,10725790,1727482
2023-05-05 01:25:03,10725790,1727482
2023-05-05 01:30:03,10725790,1727548
2023-05-05 01:35:03,10725790,1727548
2023-05-05 01:40:03,10725790,1727548
2023-05-05 01:45:03,10725790,1727548
2023-05-05 01:50:03,10725790,1727548
2023-05-05 01:55:04,10725790,1727548
2023-05-05 02:00:03,10725790,1727548
2023-05-05 02:05:03,10725790,1727548
2023-05-05 02:10:03,10725790,1727622
2023-05-05 02:15:03,10725790,1727622
2023-05-05 02:20:04,10725790,1727622
2023-05-05 02:25:03,10725790,1727622
2023-05-05 02:30:04,10725790,1727622
2023-05-05 02:35:03,10725790,1727622
2023-05-05 02:40:03,10725790,1727622
2023-05-05 02:45:03,10725790,1727622
2023-05-05 02:50:03,10725790,1727622
2023-05-05 02:55:04,10725790,1727622
2023-05-05 03:00:03,10725790,1727622
2023-05-05 03:05:03,10725790,1727622
2023-05-05 03:10:04,10725790,1727622
2023-05-05 03:15:03,10725790,1727622
2023-05-05 03:20:03,10725790,1727622
2023-05-05 03:25:04,10725790,1727622
2023-05-05 03:30:03,10725790,1727622
2023-05-05 03:35:03,10725790,1727622
2023-05-05 03:40:03,10725790,1727622
2023-05-05 03:45:03,10725790,1727622
2023-05-05 03:50:04,10725790,1727622
2023-05-05 03:55:03,10725790,1727622
2023-05-05 04:00:03,10725790,1727622
2023-05-05 04:05:04,10725790,1727622
2023-05-05 04:10:03,10725790,1727622
2023-05-05 04:15:03,10725790,1727622
2023-05-05 04:20:03,10725790,1727622
2023-05-05 04:25:03,10725790,1727622
2023-05-05 04:30:04,10725790,1727622
2023-05-05 04:35:03,10725790,1727622
2023-05-05 04:40:03,10725790,1727622
2023-05-05 04:45:04,10725790,1727622
2023-05-05 04:50:03,10725790,1727622
2023-05-05 04:55:03,10725790,1727622
2023-05-05 05:00:03,10725790,1727622
2023-05-05 05:05:04,10725790,1727622
2023-05-05 05:10:03,10725790,1727622
2023-05-05 05:15:03,10725790,1727622
2023-05-05 05:20:04,10725790,1727622
2023-05-05 05:25:03,10725790,1727622
2023-05-05 05:30:03,10725790,1727622
2023-05-05 05:35:04,10725790,1727622
2023-05-05 05:40:03,10725790,1727622
2023-05-05 05:45:03,10725790,1727622
2023-05-05 05:50:03,10725790,1727622
2023-05-05 05:55:03,10725790,1727622
2023-05-05 06:00:03,10725790,1727622
2023-05-05 06:05:03,10725790,1727622
2023-05-05 06:10:03,10725790,1727622
2023-05-05 06:15:03,10725790,1727622
2023-05-05 06:20:03,10725790,1727622
2023-05-05 06:25:03,10725790,1727622
2023-05-05 06:30:03,10725790,1727754
2023-05-05 06:35:03,10725790,1727754
2023-05-05 06:40:04,10725790,1727754
2023-05-05 06:45:03,10725790,1727754
2023-05-05 06:50:03,10725790,1727754
2023-05-05 06:55:03,10725790,1727754
2023-05-05 07:00:03,10725790,1727754
2023-05-05 07:05:04,10725790,1727754
2023-05-05 07:10:03,10725790,1727754
2023-05-05 07:15:03,10725790,1727754
2023-05-05 07:20:04,10725790,1727754
2023-05-05 07:25:03,10725790,1727754
2023-05-05 07:30:04,10725790,1727754
2023-05-05 07:35:04,10725790,1727754
2023-05-05 07:40:03,10725790,1727754
2023-05-05 07:45:03,10725790,1727754
2023-05-05 07:50:04,10725790,1727754
2023-05-05 07:55:03,10725790,1727754
2023-05-05 08:00:03,10725790,1727754
2023-05-05 08:05:04,10725790,1727754
2023-05-05 08:10:03,10725790,1727820
2023-05-05 08:15:04,10725790,1727886
2023-05-05 08:20:03,15443039,2110509
2023-05-05 08:25:03,15443039,2110509
2023-05-05 08:30:04,15443039,2110509
2023-05-05 08:35:02,15443039,2110509
2023-05-05 08:40:02,15443039,2110575
2023-05-05 08:45:03,15443039,2110641
2023-05-05 08:50:02,15443039,2110641
2023-05-05 08:55:02,15443039,2110781
2023-05-05 09:00:02,15445037,2113139
2023-05-05 09:05:03,15446285,2114627
2023-05-05 09:10:02,15446285,2114627
2023-05-05 09:15:02,15446285,2114627
2023-05-05 09:20:02,15446285,2114693
2023-05-05 09:25:02,15446285,2114693
2023-05-05 09:30:03,15446285,2114759
2023-05-05 09:35:03,15446285,2114759
2023-05-05 09:40:02,15446285,2115593
2023-05-05 09:45:02,15446285,2115659
2023-05-05 09:50:02,15446813,2115923
